project_id,community_id,community_size
488592770,5,263
488802963,12,148
489056993,4,529
489071239,33,11
489184364,2,788
489518412,2,788
489605824,8,215
489737124,6,234
490111123,23,40
490177159,0,852
490212656,9,185
490359003,1,819
490557661,6,234
490601958,3,652
49086513,0,852
49111463,7,232
491161925,1,819
491227630,2,788
491342043,4,529
491419259,16,85
49145686,22,40
491623541,3,652
491653777,7,232
49172647,11,161
491797414,1,819
491802223,1,819
491871393,0,852
491939640,10,170
492062409,6,234
492184868,3,652
49244766,4,529
492529077,23,40
4925652,21,46
493035916,7,232
4931095,5,263
49324039,6,234
493332759,3,652
493497728,1,819
493522583,1,819
493544360,23,40
493884806,1,819
49401134,0,852
49401416,1,819
494107715,1,819
49412249,2,788
49412556,1,819
494334828,6,234
49441405,7,232
49442815,6,234
494471755,3,652
494505892,1,819
4946406,2,788
4950187,4,529
495285029,11,161
495451270,3,652
495464826,3,652
49554190,0,852
495596586,11,161
495770186,17,84
495951099,0,852
496006028,1,819
49609581,3,652
496125850,1,819
496133440,5,263
496145136,3,652
496505424,22,40
49662222,9,185
49670957,4,529
496817075,1,819
496855992,23,40
49691605,3,652
497022402,7,232
497173054,6,234
497381787,10,170
49756018,3,652
497825138,2,788
4979256,0,852
498085095,9,185
49827098,8,215
49867147,4,529
498688005,18,71
49876476,9,185
498785517,1,819
499312846,1,819
49937981,3,652
499651572,11,161
49982695,3,652
499899955,4,529
50007393,4,529
500093,9,185
500338009,13,134
5003951,3,652
50053618,5,263
500595426,3,652
500820281,0,852
50082575,1,819
50107469,14,132
501101518,26,30
5011262,2,788
501159254,22,40
501399927,1,819
50140860,4,529
501687,5,263
501776658,1,819
501929647,2,788
502036013,1,819
50204988,3,652
50205233,1,819
502126992,0,852
502225300,3,652
502240118,1,819
50229487,5,263
50244301,3,652
503029222,18,71
503138887,0,852
503240750,3,652
503577038,4,529
50370190,3,652
503800558,5,263
503841361,9,185
50387722,0,852
503900825,3,652
504030060,1,819
504134480,23,40
504295831,11,161
504360264,3,652
504460370,1,819
50538484,7,232
50565430,7,232
505828636,14,132
50594316,12,148
50603846,2,788
50629145,7,232
506343924,13,134
50647838,11,161
506590393,0,852
506592925,2,788
506613299,14,132
506659611,2,788
506746332,6,234
506753162,6,234
506753204,6,234
506915807,1,819
506916087,1,819
507003245,1,819
507086219,3,652
507089401,0,852
507251859,0,852
507414986,1,819
507775,5,263
507829396,2,788
507855351,5,263
507885417,2,788
508014426,4,529
508200407,2,788
508336811,0,852
508414565,11,161
508434677,14,132
50874442,11,161
508865884,6,234
50904245,5,263
509092193,9,185
509101213,22,40
5092588,1,819
509367294,3,652
509396909,0,852
509532500,0,852
509566212,11,161
509680851,5,263
509766182,9,185
509836733,4,529
5099453,6,234
509960044,3,652
510103717,1,819
510182286,17,84
510183901,0,852
51018409,20,66
510375115,1,819
5103785,4,529
510463319,21,46
510607652,21,46
510653879,22,40
510654075,22,40
510721105,6,234
51073068,6,234
510907833,0,852
510953846,8,215
511030127,3,652
511043304,7,232
511108827,2,788
511184120,19,66
511235342,0,852
511236791,8,215
511276595,24,36
511691380,15,116
511745739,2,788
511904347,1,819
51205788,2,788
51206425,13,134
51212044,11,161
51219324,2,788
512398858,16,85
51274370,18,71
51286051,4,529
512901698,1,819
512918917,7,232
51292821,0,852
513195031,6,234
513208282,17,84
513328880,16,85
513412912,1,819
513490444,2,788
513542067,10,170
513543581,18,71
513737416,5,263
513764614,1,819
51378283,1,819
514024958,1,819
51403967,8,215
51456908,11,161
515135906,13,134
515208425,0,852
5152285,6,234
515238162,2,788
515524532,23,40
51574639,0,852
51584791,3,652
515881221,17,84
515951203,1,819
515987842,23,40
51620247,13,134
516447169,6,234
516464713,22,40
516540438,1,819
516678127,2,788
516747253,3,652
516813356,3,652
516821813,10,170
516859981,2,788
51740644,10,170
5174103,3,652
517653557,0,852
517745858,0,852
517833272,27,25
517972406,1,819
518164214,0,852
518319075,8,215
518393338,17,84
518501680,3,652
518533087,0,852
518574859,10,170
519003926,14,132
51905338,1,819
51905353,7,232
51905729,3,652
51954402,3,652
519728947,21,46
519882617,0,852
520058706,10,170
520096046,5,263
520314886,3,652
520342705,1,819
52034309,2,788
52037627,14,132
520455244,19,66
520568524,22,40
520709428,7,232
52071471,2,788
520804429,0,852
520872712,11,161
521075255,3,652
52115335,1,819
521246855,5,263
521371906,3,652
521438915,3,652
521695479,7,232
521736914,1,819
522385121,3,652
522386929,0,852
