node_u,node_v,weight,directed_edge_count
17165658,33880218,16,1
17165658,35700771,39,1
17165658,38829639,41,1
17165658,388946490,175,1
17165658,42300713,33,1
17165658,45423600,29,1
17165658,481429011,51,1
17165658,501687,15,1
17165658,51584791,55,1
17165658,51905353,32,1
17165658,51905729,14,1
17165658,537800,18,1
17165658,538656848,10,1
17165658,5695907,36,1
17165658,6207167,15,1
17165658,63044524,20,1
17165658,65252,10,1
17165658,6934395,30,1
17165658,7613257,17,1
17165658,82301030,23,1
17165658,858127,48,1
17165658,86870924,19,1
17165658,93290292,15,1
17170044,3786237,112,1
17192780,344711168,17,1
17224514,6083792,10,1
172456427,60246359,21,1
172750723,334274271,12,1
173055585,351806852,13,1
17359057,6358188,10,1
173709830,60377070,22,1
17391973,259542436,34,1
177139928,358917318,13,1
177428838,453068084,21,1
177727591,385634291,21,1
17812502,334274271,32,1
178199416,2649214,13,1
17884290,30449481,16,1
178956163,220186120,14,1
18128548,30449481,19,1
18128548,396867188,22,1
18210201,268163609,145,1
182849188,219891102,18,1
182849188,2888818,10,1
182849188,414411552,19,1
18369373,220186120,22,1
184148355,496817075,13,1
185861173,385634291,76,1
185861173,6838921,79,1
186765948,77385607,14,1
187086161,385634291,93,1
187086161,396856161,20,1
187086161,422821402,92,1
187086161,6838921,74,1
18765044,41986369,28,1
18765044,422821402,12,1
18891741,31315021,13,1
189012294,911980,40,1
189476904,357707809,14,1
189476904,75425073,56,1
189621607,385634291,14,1
190416463,86868560,21,1
191163758,334274271,13,1
1917262,235075339,14,1
1917262,274753366,22,1
1917262,4044891,33,1
1917262,40667593,10,1
1917262,8485842,14,1
191751505,208728772,56,1
191817804,388946490,13,1
191942768,396867188,25,1
19257422,450439333,26,1
19257422,60377070,365,1
192624594,30449481,25,1
192624594,385634291,44,1
192624594,6838921,10,1
192625306,30449481,11,1
192625525,268163609,10,1
192625525,30449481,11,1
192625525,31315021,10,1
192625525,496817075,407,1
192625955,357707809,11,1
192626254,357707809,12,1
19308738,77385607,27,1
193784341,198683574,125,1
193784379,198683574,17,1
195619075,390240657,143,1
195619075,46234189,38,1
195619075,71133469,2297,1
196057608,334274271,19,1
19608522,385634291,75,1
19608522,396856161,25,1
19618350,581145740,12,1
196414933,385634291,143,1
197176365,334274271,21,1
197814629,268163609,34,1
197814629,30449481,19,1
197814629,334274271,15,1
197814629,357707809,22,1
197814629,358917318,11,1
197814629,3786237,306,1
197814629,385634291,42,1
197814629,396867188,11,1
197814629,422821402,20,1
197814629,6838921,28,1
197814629,7437073,10,1
197814629,77385607,10,1
19794451,6838921,15,1
19816070,30071587,13,1
198288319,268163609,130,1
198288319,496817075,21,1
198288319,510375115,24,1
198466472,4463453,23,1
198466472,67836789,19,1
198466472,84517704,10,1
198683574,27522241,13,1
198683574,27522251,14,1
198683574,27522271,19,1
198683574,27522295,13,1
198683574,27576132,31,1
198683574,27729907,15,1
198683574,7363211,19,1
19961085,206371,19,1
