DBMS_urnform,DBMS_common_name,snapshot_month,repo_state,github_repo_id,github_repo_link,open_source_license,open_source_license_state,manu_labeled_flag,match_state
hypertable,Hypertable,202405,VALID_NUMERIC_REPO_ID,1584552,hypertable/hypertable,Y,ELIGIBLE,Y_auto,X_Single
hypertable,Hypertable,202406,VALID_NUMERIC_REPO_ID,1584552,hypertable/hypertable,Y,ELIGIBLE,Y_auto,X_Single
hypertable,Hypertable,202407,VALID_NUMERIC_REPO_ID,1584552,hypertable/hypertable,Y,ELIGIBLE,Y_auto,X_Single
hypertable,Hypertable,202408,VALID_NUMERIC_REPO_ID,1584552,hypertable/hypertable,Y,ELIGIBLE,Y_auto,X_Single
hypertable,Hypertable,202409,VALID_NUMERIC_REPO_ID,1584552,hypertable/hypertable,Y,ELIGIBLE,Y_auto,X_Single
hypertable,Hypertable,202410,VALID_NUMERIC_REPO_ID,1584552,hypertable/hypertable,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202401,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202402,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202403,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202404,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202405,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202406,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202407,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202408,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202409,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
hyrise,Hyrise,202410,VALID_NUMERIC_REPO_ID,87414843,hyrise/hyrise,Y,ELIGIBLE,Y_auto,X_Single
iboxdb,iBoxDB,202401,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202402,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202403,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202404,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202405,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202406,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202407,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202408,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202409,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
iboxdb,iBoxDB,202410,VALID_NUMERIC_REPO_ID,50836580,iboxdb/ftserver,Y,ELIGIBLE,Y_auto,Y_Single
icecoal,Icecoal,202401,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202402,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202403,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202404,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202405,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202406,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202407,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202408,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202409,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icecoal,Icecoal,202410,VALID_NUMERIC_REPO_ID,258454329,ppml38/icecoal,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202401,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202402,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202403,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202404,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202405,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202406,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202407,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202408,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202409,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
icefiredb,IceFireDB,202410,VALID_NUMERIC_REPO_ID,344711168,IceFireDB/IceFireDB,Y,ELIGIBLE,Y_auto,X_Single
ignite,Ignite,202401,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y_auto,Normal
ignite,Ignite,202402,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y_auto,Normal
ignite,Ignite,202403,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y_auto,Normal
ignite,Ignite,202404,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y_auto,Normal
ignite,Ignite,202405,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y_auto,Normal
ignite,Ignite,202406,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y_auto,Normal
ignite,Apache Ignite,202407,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y,Fuzzy:Normal
ignite,Apache Ignite,202408,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y,Fuzzy:Normal
ignite,Apache Ignite,202409,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y,Fuzzy:Normal
ignite,Apache Ignite,202410,VALID_NUMERIC_REPO_ID,31006158,apache/ignite,Y,ELIGIBLE,Y,Fuzzy:Normal
immortaldb,ImmortalDB,202401,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202402,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202403,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202404,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202405,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202406,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202407,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202408,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202409,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immortaldb,ImmortalDB,202410,VALID_NUMERIC_REPO_ID,154541438,gruns/ImmortalDB,Y,ELIGIBLE,Y_auto,X_Single
immudb,Immudb,202401,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202402,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202403,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202404,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202405,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202406,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202407,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202408,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202409,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
immudb,Immudb,202410,VALID_NUMERIC_REPO_ID,220186120,codenotary/immudb,Y,ELIGIBLE,Y_auto,Normal
impala,Impala,202401,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y_auto,Normal
impala,Apache Impala,202402,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202403,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202404,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202405,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202406,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202407,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202408,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202409,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
impala,Apache Impala,202410,VALID_NUMERIC_REPO_ID,56128733,apache/impala,Y,ELIGIBLE,Y,Fuzzy:Normal
infinidb,InfiniDB,202401,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202402,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202403,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202404,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202405,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202406,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202407,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202408,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202409,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinidb,InfiniDB,202410,VALID_NUMERIC_REPO_ID,13589020,infinidb/infinidb,Y,ELIGIBLE,Y_auto,X_Single
infinispan,Infinispan,202401,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202402,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202403,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202404,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202405,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202406,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202407,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202408,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202409,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinispan,Infinispan,202410,VALID_NUMERIC_REPO_ID,1050944,infinispan/infinispan,Y,ELIGIBLE,Y_auto,Normal
infinisql,InfiniSQL,202401,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202402,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202403,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202404,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202405,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202406,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202407,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202408,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202409,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
infinisql,InfiniSQL,202410,VALID_NUMERIC_REPO_ID,11630463,infinisql/infinisql,Y,ELIGIBLE,Y_auto,X_Single
influxdb,InfluxDB,202401,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202402,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202403,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202404,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202405,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202406,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202407,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202408,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202409,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
influxdb,InfluxDB,202410,VALID_NUMERIC_REPO_ID,13124802,influxdata/influxdb,Y,ELIGIBLE,Y_auto,Normal
infogrid,InfoGrid,202401,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202402,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202403,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202404,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202405,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202406,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202407,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202408,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202409,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
infogrid,InfoGrid,202410,BLANK_REPO_ID,,-,Y,ELIGIBLE,Y_auto,X_Single
ingres,Ingres,202401,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202402,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202403,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202404,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202405,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202406,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202407,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202408,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202409,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
ingres,Ingres,202410,VALID_NUMERIC_REPO_ID,600860,fosslc/Ingres,Y#dbdbio>|<dbengines#N,UNKNOWN,Y_auto,Normal
iondb,IonDB,202401,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202402,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202403,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202404,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202405,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202406,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202407,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202408,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202409,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iondb,IonDB,202410,VALID_NUMERIC_REPO_ID,31342455,iondbproject/iondb,Y,ELIGIBLE,Y_auto,X_Single
iotdb,Apache IoTDB,202401,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202402,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202403,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202404,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202405,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202406,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202407,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202408,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202409,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
iotdb,Apache IoTDB,202410,VALID_NUMERIC_REPO_ID,158975124,apache/iotdb,Y,ELIGIBLE,Y,Fuzzy:Normal
irmin,Irmin,202401,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202402,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202403,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202404,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202405,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202406,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202407,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202408,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202409,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
irmin,Irmin,202410,VALID_NUMERIC_REPO_ID,9595928,mirage/irmin,Y,ELIGIBLE,Y_auto,X_Single
jackrabbit,Jackrabbit,202401,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y_auto,Normal
jackrabbit,Jackrabbit,202402,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y_auto,Normal
jackrabbit,Jackrabbit,202403,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y_auto,Normal
jackrabbit,Jackrabbit,202404,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y_auto,Normal
jackrabbit,Jackrabbit,202405,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y_auto,Normal
jackrabbit,Jackrabbit,202406,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y_auto,Normal
jackrabbit,Apache Jackrabbit,202407,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y,Fuzzy:Normal
jackrabbit,Apache Jackrabbit,202408,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y,Fuzzy:Normal
jackrabbit,Apache Jackrabbit,202409,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y,Fuzzy:Normal
jackrabbit,Apache Jackrabbit,202410,VALID_NUMERIC_REPO_ID,206403,apache/jackrabbit,Y,ELIGIBLE,Y,Fuzzy:Normal
jaguardb,JaguarDB,202401,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202402,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202403,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202404,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202405,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202406,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202407,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202408,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202409,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
jaguardb,JaguarDB,202410,VALID_NUMERIC_REPO_ID,96580430,datajaguar/jaguardb,Y,ELIGIBLE,Y_auto,Normal
janusgraph,JanusGraph,202401,VALID_NUMERIC_REPO_ID,77385607,JanusGraph/janusgraph,Y,ELIGIBLE,Y_auto,Normal
janusgraph,JanusGraph,202402,VALID_NUMERIC_REPO_ID,77385607,JanusGraph/janusgraph,Y,ELIGIBLE,Y_auto,Normal
janusgraph,JanusGraph,202403,VALID_NUMERIC_REPO_ID,77385607,JanusGraph/janusgraph,Y,ELIGIBLE,Y_auto,Normal
janusgraph,JanusGraph,202404,VALID_NUMERIC_REPO_ID,77385607,JanusGraph/janusgraph,Y,ELIGIBLE,Y_auto,Normal
