project_id,repo_name,category_label,total_reference_records,self_reference_records,external_project_reference_records,non_project_reference_records,unresolved_target_reference_records,self_reference_ratio,external_reference_share,non_project_reference_share,active_issue_pr_count,comment_related_unique_source_count,comment_body_ref_count,comment_per_issue,comment_reference_density,project_age_years_at_2023_end,out_degree,out_strength,seed_to_seed_relation_count,seed_to_seed_weight,seed_to_expanded_relation_count,seed_to_expanded_weight,target_diversity,source_concentration_hhi,top_target_weight_share,in_degree,in_strength,target_coverage,undirected_degree,undirected_strength,local_clustering,betweenness_brokerage,in_lcc
396856161,authzed/spicedb,Object Oriented,4019,2070,414,264,1271,0.5150534958945011,0.4849465041054989,0.0656879820850958,323,623,939,1.9287925696594428,1.507223113964687,2.3709787816564,66,414,1,3,65,411,66,0.03566010875399658,0.07004830917874397,0.0,0.0,0.0,66.0,414.0,0.006526806526806527,0.006396366688487415,True
581145740,ByConity/ByConity,Relational,3900,1951,237,876,836,0.5002564102564102,0.4997435897435897,0.2246153846153846,614,1264,2091,2.0586319218241043,1.6542721518987342,1.0212183436002735,22,237,3,36,19,201,22,0.25385889013512797,0.46835443037974683,1.0,5.0,0.003401360544217687,22.0,242.0,0.030303030303030304,0.0020724189795133167,True
11695619,eXist-db/exist,"Document,Native XML",20857,961,1136,17719,1041,0.0460756580524524,0.9539243419475476,0.8495469147048952,551,1716,18891,3.114337568058076,11.008741258741258,10.428473648186174,91,1136,1,9,90,1127,91,0.05626208837532235,0.17253521126760563,0.0,0.0,0.0,91.0,1136.0,0.0,0.018795665108605163,True
420965027,cnosdb/cnosdb,"Relational,Time Series",2075,1376,45,575,79,0.6631325301204819,0.3368674698795181,0.2771084337349397,795,1093,1754,1.3748427672955974,1.6047575480329368,2.1793292265571527,23,45,3,14,20,31,23,0.1071604938271605,0.26666666666666666,0.0,0.0,0.0,23.0,45.0,0.05533596837944664,0.0017378652027297057,True
49412556,quickwit-oss/tantivy,Document,6163,1345,203,4072,543,0.2182378711666396,0.7817621288333604,0.6607171831900048,367,662,4648,1.8038147138964575,7.021148036253776,7.967145790554415,49,203,4,42,45,161,49,0.08806328714601179,0.17733990147783252,4.0,63.0,0.013605442176870748,52.0,266.0,0.01583710407239819,0.012502647345959425,True
449924556,tigrisdata/tigris,Document,5039,2311,487,2070,171,0.4586227426076602,0.5413772573923398,0.4107957928160349,506,752,3234,1.4861660079051384,4.300531914893617,1.94113620807666,12,487,2,3,10,484,12,0.8927009853732991,0.944558521560575,0.0,0.0,0.0,12.0,487.0,0.015151515151515152,0.0031389901662382444,True
54005538,FirebirdSQL/firebird,Relational,2015,1484,25,267,239,0.7364764267990075,0.2635235732009925,0.1325062034739454,321,624,1295,1.94392523364486,2.0753205128205128,7.789185489390828,15,25,2,2,13,23,15,0.10720000000000003,0.24,0.0,0.0,0.0,15.0,25.0,0.01904761904761905,0.0022633725140133723,True
372536760,oceanbase/oceanbase,Relational,2584,947,46,1400,191,0.3664860681114551,0.6335139318885449,0.541795665634675,330,638,1543,1.9333333333333331,2.4184952978056424,2.5817932922655715,36,46,3,5,33,41,36,0.037807183364839306,0.10869565217391304,2.0,2.0,0.006802721088435374,38.0,48.0,0.059743954480796585,0.0026847837692302906,True
5844474,EventStore/EventStore,Event,4106,2978,160,675,293,0.7252800779347297,0.2747199220652703,0.1643935703848027,319,566,822,1.774294670846395,1.452296819787986,11.28268309377139,23,160,0,0,23,160,23,0.13320312499999998,0.24375,0.0,0.0,0.0,23.0,160.0,0.0,0.008265490137877786,True
520096046,marqo-ai/marqo,"Document,Vector,Search Engine",2087,1463,30,400,194,0.701006229036895,0.2989937709631049,0.191662673694298,212,446,631,2.10377358490566,1.4147982062780269,1.4127310061601643,15,30,0,0,15,30,15,0.18888888888888894,0.4,0.0,0.0,0.0,15.0,30.0,0.0,0.0016016835690557257,True
146459443,vesoft-inc/nebula,Graph,2317,684,61,1237,335,0.2952093223996547,0.7047906776003453,0.533880017263703,399,660,1682,1.6541353383458646,2.5484848484848484,5.338809034907597,23,61,1,1,22,60,23,0.18946519752754643,0.4098360655737705,0.0,0.0,0.0,23.0,61.0,0.0,0.004856167703563805,True
30449481,apache/tinkerpop,Graph,5921,1000,1809,2324,788,0.1688903901368012,0.8311096098631988,0.392501266677926,474,1065,2886,2.2468354430379747,2.7098591549295774,8.892539356605065,75,1809,2,8,73,1801,75,0.04734542385425615,0.11221669430624655,6.0,41.0,0.02040816326530612,80.0,1850.0,0.008544303797468355,0.021559577304505764,True
462329984,speedb-io/speedb,Key-value,3422,1632,556,766,468,0.4769140853302162,0.5230859146697837,0.2238457042665108,246,626,938,2.544715447154472,1.4984025559105432,1.8507871321013003,13,556,1,444,12,112,13,0.6590044511153668,0.7985611510791367,1.0,3.0,0.003401360544217687,13.0,559.0,0.0641025641025641,0.0032256205515107613,True
75425073,pubkey/rxdb,Document,43463,4410,837,38045,171,0.1014656144306651,0.8985343855693348,0.8753422451280399,1049,1248,38568,1.1897044804575787,30.903846153846157,7.0746064339493495,67,837,1,1,66,836,67,0.15690531553637116,0.3201911589008363,2.0,2.0,0.006802721088435374,69.0,839.0,0.0008525149190110827,0.027913413730190444,True
141376301,apache/incubator-hugegraph,Graph,3193,1258,88,1440,407,0.3939868462261196,0.6060131537738803,0.4509865330410272,318,778,2138,2.4465408805031448,2.7480719794344477,5.451060917180014,26,88,4,12,22,76,26,0.09220041322314051,0.2159090909090909,0.0,0.0,0.0,26.0,88.0,0.024615384615384615,0.0033248065368499478,True
91593042,bloomberg/comdb2,Relational,2771,100,4,2487,180,0.0360880548538433,0.9639119451461566,0.8975099242150848,433,887,1878,2.048498845265589,2.117249154453213,6.620123203285421,3,4,0,0,3,4,3,0.375,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.000314267740616329,True
94593596,etcd-io/bbolt,Key-value,1940,630,242,287,781,0.3247422680412371,0.6752577319587629,0.1479381443298969,284,914,1466,3.218309859154929,1.6039387308533917,6.535249828884326,36,242,1,54,35,188,36,0.1023154156136876,0.2231404958677686,4.0,46.0,0.013605442176870748,39.0,288.0,0.037786774628879895,0.007955854715511608,True
95614931,manticoresoftware/manticoresearch,"Relational,Search Engine",3872,1059,1676,927,210,0.2735020661157025,0.7264979338842975,0.2394111570247933,436,1036,2921,2.376146788990826,2.8194980694980694,6.505133470225872,58,1676,0,0,58,1676,58,0.8832371654296798,0.9397374701670644,0.0,0.0,0.0,58.0,1676.0,0.0,0.011573124158483944,True
607441698,lancedb/lancedb,Document,2882,1739,85,221,837,0.6034004163775156,0.3965995836224844,0.0766828591256072,251,355,461,1.4143426294820718,1.2985915492957747,0.8350444900752909,24,85,1,1,23,84,24,0.470726643598616,0.6823529411764706,0.0,0.0,0.0,24.0,85.0,0.0036231884057971015,0.004068935276669467,True
77385607,JanusGraph/janusgraph,Graph,8201,2394,2968,1586,1253,0.2919156200463358,0.7080843799536641,0.1933910498719668,616,1125,2458,1.8262987012987013,2.184888888888889,7.008898015058179,86,2968,3,15,83,2953,86,0.07488707034967781,0.19946091644204852,3.0,10.0,0.01020408163265306,88.0,2978.0,0.006530825496342737,0.014503332724231918,True
20473418,apache/phoenix,Relational,820,295,16,147,362,0.3597560975609756,0.6402439024390244,0.1792682926829268,124,370,495,2.9838709677419355,1.337837837837838,9.571526351813826,7,16,1,3,6,13,7,0.171875,0.25,2.0,2.0,0.006802721088435374,9.0,18.0,0.16666666666666666,0.00239312641217687,True
220186120,codenotary/immudb,Key-value,18141,211,541,14949,2440,0.0116311118460944,0.9883688881539056,0.8240449809823053,395,1034,14688,2.617721518987342,14.205029013539653,4.145106091718001,44,541,0,0,44,541,44,0.08121811801927699,0.17190388170055454,1.0,1.0,0.003401360544217687,45.0,542.0,0.0,0.0036529452061889183,True
510607652,pocketbase/pocketbase,Relational,1995,958,103,597,337,0.4802005012531328,0.5197994987468672,0.2992481203007519,547,929,1378,1.6983546617915906,1.483315392895587,1.486652977412731,54,103,1,1,53,102,54,0.07776416250353474,0.2524271844660194,0.0,0.0,0.0,54.0,103.0,0.001397624039133473,0.013404408995550725,True
148087762,georgia-tech-db/eva,Relational,6739,1982,1933,1639,1185,0.2941089182371271,0.7058910817628729,0.2432111589256566,265,469,713,1.769811320754717,1.5202558635394456,5.30321697467488,21,1933,0,0,21,1933,21,0.1853250471231148,0.3067770305225039,0.0,0.0,0.0,21.0,1933.0,0.0,0.006822865862298903,True
396867188,ArcadeData/arcadedb,"Key-value,Document,Graph,Time Series",3851,1636,727,698,790,0.4248247208517268,0.5751752791482732,0.1812516229550766,446,773,1349,1.7331838565022422,1.7451487710219922,2.3709787816564,54,727,2,8,52,719,54,0.052400152120318844,0.14305364511691884,0.0,0.0,0.0,54.0,727.0,0.009084556254367574,0.003787795064509911,True
456549280,ydb-platform/ydb,"Relational,Document",5728,3394,32,2270,32,0.5925279329608939,0.4074720670391061,0.3962988826815642,355,470,4638,1.323943661971831,9.86808510638298,1.891854893908282,21,32,2,10,19,22,21,0.09375,0.25,5.0,10.0,0.017006802721088437,24.0,42.0,0.05434782608695652,0.0043149895968998975,True
34533675,apache/sedona,Spatial,2044,495,127,1174,248,0.2421722113502935,0.7578277886497065,0.5743639921722113,407,677,1654,1.6633906633906634,2.4431314623338256,8.684462696783026,59,127,2,4,57,123,59,0.03961807923615846,0.11023622047244094,1.0,1.0,0.003401360544217687,60.0,128.0,0.007344632768361582,0.011022054711554638,True
79317191,typesense/typesense,Search Engine,1387,422,85,484,396,0.304253785147801,0.695746214852199,0.3489545782263878,502,857,1110,1.707171314741036,1.295215869311552,6.945927446954141,46,85,1,1,45,84,46,0.045259515570934244,0.15294117647058825,3.0,3.0,0.01020408163265306,49.0,88.0,0.0017006802721088435,0.010025035891181967,True
125824259,xtdb/xtdb,Document,1154,661,99,171,223,0.5727902946273831,0.427209705372617,0.1481802426343154,389,524,721,1.3470437017994858,1.3759541984732824,5.782340862422998,40,99,3,3,37,96,40,0.08744005713702685,0.23232323232323232,1.0,1.0,0.003401360544217687,41.0,100.0,0.004878048780487805,0.005769314645195843,True
87414843,hyrise/hyrise,Relational,890,518,7,296,69,0.5820224719101124,0.4179775280898876,0.3325842696629214,63,145,193,2.3015873015873014,1.331034482758621,6.7323750855578375,6,7,0,0,6,7,6,0.18367346938775508,0.2857142857142857,0.0,0.0,0.0,6.0,7.0,0.0,0.0007856693515408226,True
678214856,timeplus-io/proton,Relational,2070,1246,135,465,224,0.6019323671497585,0.3980676328502415,0.2246376811594203,179,243,429,1.3575418994413408,1.7654320987654322,0.37782340862423,30,135,5,107,25,28,30,0.5841975308641975,0.762962962962963,1.0,2.0,0.003401360544217687,30.0,137.0,0.04367816091954023,0.0037870540014923247,True
644742603,cloudberrydb/cloudberrydb,"Object Oriented,Relational",1502,479,38,598,387,0.3189081225033289,0.6810918774966711,0.3981358189081225,261,547,1175,2.0957854406130267,2.1480804387568555,0.6023271731690623,10,38,2,29,8,9,10,0.551246537396122,0.7368421052631579,0.0,0.0,0.0,10.0,38.0,0.022222222222222223,0.0032548709895633197,True
47973088,gchq/Gaffer,Graph,2201,1040,48,994,119,0.4725124943207633,0.5274875056792367,0.4516129032258064,257,398,991,1.54863813229572,2.4899497487437188,8.043805612594113,15,48,4,21,11,27,15,0.1588541666666667,0.3333333333333333,0.0,0.0,0.0,15.0,48.0,0.06666666666666667,0.0032950412434318605,True
305513242,fluree/db,"Graph,Relational,Document,RDF",2192,1166,117,498,411,0.531934306569343,0.4680656934306569,0.2271897810218978,305,518,1237,1.698360655737705,2.388030888030888,3.1950718685831623,13,117,0,0,13,117,13,0.391190006574622,0.5897435897435898,0.0,0.0,0.0,13.0,117.0,0.0,0.0058786923559690524,True
66783145,couchbase/couchbase-lite-core,"Document,Key-value",889,762,5,54,68,0.8571428571428571,0.1428571428571428,0.0607424071991001,80,113,138,1.4125,1.2212389380530972,7.337440109514032,4,5,0,0,4,5,4,0.28,0.4,0.0,0.0,0.0,,,,,False
84458512,RedisGraph/RedisGraph,Graph,4477,1830,74,2064,509,0.4087558633013178,0.5912441366986821,0.4610230064775519,274,479,1993,1.7481751824817515,4.160751565762004,6.809034907597536,13,74,2,2,11,72,13,0.5430971512052595,0.7297297297297297,1.0,5.0,0.003401360544217687,14.0,79.0,0.03296703296703297,0.003551898085525725,True
442441933,mabel-dev/opteryx,"Object Oriented,Relational",16114,2449,186,13022,457,0.1519796450291672,0.8480203549708328,0.8081171651979645,328,1070,13238,3.2621951219512195,12.37196261682243,2.004106776180698,12,186,1,16,11,170,12,0.28257602034917323,0.4838709677419355,0.0,0.0,0.0,12.0,186.0,0.030303030303030304,0.004960078950065181,True
7437073,apache/jena,RDF,1811,507,486,506,312,0.2799558255107675,0.7200441744892324,0.2794036443953617,338,621,1266,1.837278106508876,2.0386473429951693,10.984257357973991,78,486,0,0,78,486,78,0.0482057274466968,0.12139917695473251,0.0,0.0,0.0,78.0,486.0,0.0,0.022082601106038838,True
13124802,influxdata/influxdb,"Wide column,Time Series",1458,601,142,495,220,0.4122085048010974,0.5877914951989026,0.3395061728395062,394,610,1064,1.5482233502538072,1.7442622950819673,10.258726899383984,65,142,4,4,61,138,65,0.06476889506050389,0.20422535211267606,4.0,24.0,0.013605442176870748,68.0,166.0,0.012730465320456541,0.013119756352326371,True
507829396,openGemini/openGemini,"Relational,Time Series",1475,605,31,565,274,0.4101694915254237,0.5898305084745763,0.3830508474576271,221,355,741,1.6063348416289591,2.087323943661972,1.5085557837097878,11,31,1,1,10,30,11,0.17793964620187303,0.3548387096774194,0.0,0.0,0.0,11.0,31.0,0.03636363636363636,0.0049710492299390565,True
6650539,neo4j/neo4j,Graph,1019,190,42,338,449,0.1864573110893032,0.8135426889106968,0.3316977428851815,326,661,989,2.0276073619631902,1.4962178517397882,11.129363449691992,28,42,0,0,28,42,28,0.04648526077097506,0.09523809523809523,3.0,6.0,0.01020408163265306,31.0,48.0,0.002150537634408602,0.0072946116192823904,True
473235285,polarsignals/frostdb,Wide column,919,702,36,82,99,0.763873775843308,0.236126224156692,0.089227421109902,120,192,266,1.6,1.3854166666666667,1.7713894592744694,12,36,1,1,11,35,12,0.16666666666666669,0.3055555555555556,0.0,0.0,0.0,12.0,36.0,0.045454545454545456,0.0008399267492440921,True
528766495,TuGraph-family/tugraph-db,Graph,400,120,29,226,25,0.3,0.7,0.565,93,132,320,1.4193548387096775,2.4242424242424243,1.3470225872689938,12,29,2,2,10,27,12,0.18430439952437577,0.3448275862068966,0.0,0.0,0.0,12.0,29.0,0.015151515151515152,0.003201831152044033,True
660776503,paradedb/paradedb,"Object Oriented,Relational",2933,1367,135,1006,425,0.4660756904193658,0.5339243095806342,0.3429935219911353,301,494,1134,1.6411960132890366,2.295546558704453,0.5010266940451745,83,135,6,9,77,126,83,0.041536351165980805,0.17037037037037037,0.0,0.0,0.0,83.0,135.0,0.004407875404055245,0.016157504692166553,True
170496871,gridgain/gridgain,Columnar,1576,1131,0,351,94,0.7176395939086294,0.2823604060913706,0.2227157360406091,113,124,245,1.0973451327433628,1.9758064516129032,4.876112251882272,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,False
49670957,eclipse/rdf4j,RDF,1748,993,30,516,209,0.5680778032036613,0.4319221967963387,0.2951945080091533,225,411,1097,1.8266666666666669,2.669099756690997,7.958932238193018,18,30,1,1,17,29,18,0.07333333333333332,0.13333333333333333,1.0,1.0,0.003401360544217687,19.0,31.0,0.0,0.003291393228369899,True
574588439,ytsaurus/ytsaurus,Document,2416,407,40,1647,322,0.1684602649006622,0.8315397350993378,0.6817052980132451,213,455,887,2.136150234741784,1.9494505494505492,1.0677618069815196,18,40,3,9,15,31,18,0.08750000000000001,0.15,2.0,10.0,0.006802721088435374,18.0,50.0,0.06535947712418301,0.0019156291271627513,True
291675222,hstreamdb/hstream,Relational,522,441,23,26,32,0.8448275862068966,0.1551724137931034,0.0498084291187739,53,78,89,1.471698113207547,1.141025641025641,3.3292265571526354,4,23,1,1,3,22,4,0.7618147448015123,0.8695652173913043,0.0,0.0,0.0,4.0,23.0,0.0,0.0004714016109244936,True
385356389,vmware/splinterdb,Key-value,1072,703,5,220,144,0.6557835820895522,0.3442164179104477,0.2052238805970149,92,239,339,2.597826086956522,1.4184100418410042,2.466803559206024,3,5,0,0,3,5,3,0.44000000000000006,0.6,0.0,0.0,0.0,3.0,5.0,0.0,0.000314267740616329,True
160999,apache/zookeeper,Hierarchical,1352,384,53,352,563,0.2840236686390532,0.7159763313609467,0.2603550295857988,142,423,880,2.9788732394366195,2.0803782505910164,14.759753593429158,25,53,2,4,23,49,25,0.053043787824848705,0.11320754716981132,3.0,11.0,0.01020408163265306,28.0,64.0,0.023809523809523808,0.007420908965339357,True
33745913,h2database/h2database,Relational,590,235,23,195,137,0.3983050847457627,0.6016949152542372,0.3305084745762712,212,384,537,1.8113207547169807,1.3984375,8.722792607802875,19,23,0,0,19,23,19,0.06994328922495276,0.17391304347826086,15.0,51.0,0.05102040816326531,34.0,74.0,0.008912655971479501,0.006983004975079647,True
65259211,xap/xap,Key-value,1503,1034,0,428,41,0.6879574184963406,0.3120425815036593,0.2847638057218895,39,57,75,1.4615384615384617,1.3157894736842106,,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,False
30753733,percona/percona-server,Relational,1231,403,70,690,68,0.3273761169780666,0.6726238830219334,0.5605199025182778,138,220,348,1.5942028985507246,1.5818181818181818,8.876112251882272,7,70,2,20,5,50,7,0.48163265306122455,0.6428571428571429,1.0,1.0,0.003401360544217687,8.0,71.0,0.14285714285714285,0.0004760438989978852,True
661663226,maxnowack/signaldb,Document,9920,205,294,9418,3,0.0206653225806451,0.9793346774193548,0.9493951612903224,428,771,9726,1.8014018691588785,12.614785992217898,0.4928131416837782,12,294,1,1,11,293,12,0.6193484196399646,0.7687074829931972,0.0,0.0,0.0,12.0,294.0,0.030303030303030304,0.0013052825819225102,True
67904342,Expensify/Bedrock,Relational,916,698,3,141,74,0.7620087336244541,0.2379912663755458,0.1539301310043668,98,185,250,1.8877551020408163,1.351351351351351,7.299110198494182,2,3,1,1,1,2,2,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,2.0,3.0,0.0,0.0001571338703081645,True
184981,memcached/memcached,Key-value,344,79,22,179,64,0.2296511627906976,0.7703488372093024,0.5203488372093024,73,131,313,1.7945205479452055,2.3893129770992365,14.683093771389458,14,22,0,0,14,22,14,0.1033057851239669,0.22727272727272727,2.0,6.0,0.006802721088435374,16.0,28.0,0.0,0.002001964074468307,True
323389945,logicalclocks/rondb,"Relational,Key-value",396,298,5,77,16,0.7525252525252525,0.2474747474747475,0.1944444444444444,20,28,42,1.4,1.5,3.02258726899384,4,5,0,0,4,5,4,0.28,0.4,0.0,0.0,0.0,4.0,5.0,0.0,0.0024707729767255797,True
198466472,terminusdb/terminusdb,"Graph,Document,RDF",1878,1230,105,433,110,0.6549520766773163,0.3450479233226837,0.2305644302449414,214,257,384,1.2009345794392523,1.4941634241245136,4.438056125941136,22,105,0,0,22,105,22,0.10857142857142854,0.21904761904761905,1.0,1.0,0.003401360544217687,23.0,106.0,0.0,0.0028734907740492074,True
23247808,rqlite/rqlite,Relational,1170,554,66,493,57,0.4735042735042735,0.5264957264957265,0.4213675213675213,103,220,299,2.1359223300970878,1.3590909090909091,9.352498288843258,30,66,1,1,29,65,30,0.056473829201101916,0.10606060606060606,0.0,0.0,0.0,30.0,66.0,0.0022988505747126436,0.006949078478534415,True
80087836,dgraph-io/badger,Key-value,1358,807,63,380,108,0.5942562592047128,0.4057437407952872,0.2798232695139911,147,289,540,1.965986394557823,1.868512110726644,6.924024640657084,19,63,1,2,18,61,19,0.10103300579491054,0.2222222222222222,3.0,59.0,0.01020408163265306,21.0,122.0,0.03333333333333333,0.0016620311571233142,True
50594316,senx/warp10-platform,Time Series,179,159,4,16,0,0.888268156424581,0.1117318435754189,0.0893854748603352,22,25,38,1.1363636363636365,1.52,7.920602327173169,3,4,1,1,2,3,3,0.375,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.00022634460720403143,True
150013328,cberner/redb,Key-value,275,131,38,62,44,0.4763636363636364,0.5236363636363637,0.2254545454545454,106,188,252,1.7735849056603774,1.3404255319148937,5.2676249144421625,20,38,2,3,18,35,20,0.0789473684210526,0.18421052631578946,3.0,3.0,0.01020408163265306,22.0,41.0,0.012987012987012988,0.0029389013250609042,True
714074,pouchdb/pouchdb,Document,713,458,50,111,94,0.6423562412342216,0.3576437587657784,0.155680224403927,182,307,497,1.6868131868131868,1.6188925081433223,13.555099247091034,17,50,1,2,16,48,17,0.27040000000000003,0.5,1.0,1.0,0.003401360544217687,18.0,51.0,0.0,0.002907110941203211,True
9595928,mirage/irmin,Document,914,256,37,463,158,0.2800875273522976,0.7199124726477024,0.5065645514223195,112,213,696,1.9017857142857144,3.267605633802817,10.688569472963724,20,37,0,0,20,37,20,0.12636961285609935,0.2972972972972973,0.0,0.0,0.0,,,,,False
543276238,libsql/libsql,Relational,954,521,38,107,288,0.5461215932914046,0.4538784067085953,0.1121593291404612,100,173,255,1.73,1.4739884393063585,1.2511978097193703,25,38,0,0,25,38,25,0.10803324099722991,0.2894736842105263,1.0,1.0,0.003401360544217687,26.0,39.0,0.0,0.011038352895018633,True
510375115,splitgraph/seafowl,Relational,1463,440,561,303,159,0.3007518796992481,0.6992481203007519,0.2071086807928913,187,318,700,1.700534759358289,2.20125786163522,1.4893908281998631,40,561,3,20,37,541,40,0.09465208867536642,0.24420677361853832,2.0,11.0,0.006802721088435374,40.0,572.0,0.04230769230769231,0.0018561141735115442,True
168712350,Snapchat/KeyDB,Key-value,825,314,29,269,213,0.3806060606060606,0.6193939393939394,0.326060606060606,158,298,634,1.8860759493670889,2.12751677852349,4.908966461327857,13,29,1,15,12,14,13,0.2889417360285374,0.5172413793103449,0.0,0.0,0.0,13.0,29.0,0.05128205128205128,0.007287231782028695,True
25780780,AlaSQL/alasql,"Relational,Document",11798,466,240,10939,153,0.0394982200372944,0.9605017799627056,0.927191049330395,239,327,11322,1.3682008368200838,34.62385321100918,9.177275838466803,27,240,0,0,27,240,27,0.2253125,0.4083333333333333,0.0,0.0,0.0,27.0,240.0,0.0,0.00734395321428681,True
511030127,ceramicstudio/js-composedb,Graph,521,322,13,97,89,0.6180422264875239,0.381957773512476,0.1861804222648752,65,130,168,2.0,1.2923076923076924,1.483915126625599,5,13,0,0,5,13,5,0.3254437869822485,0.46153846153846156,0.0,0.0,0.0,5.0,13.0,0.0,0.000628535481232658,True
5683653,apache/drill,"Wide column,Document",518,185,23,123,187,0.3571428571428571,0.6428571428571429,0.2374517374517374,123,274,390,2.227642276422764,1.4233576642335766,11.315537303216974,10,23,3,9,7,14,10,0.20604914933837432,0.30434782608695654,0.0,0.0,0.0,10.0,23.0,0.08888888888888889,0.0026320891233965198,True
4604367,sirixdb/sirix,Document,703,217,188,119,179,0.3086770981507823,0.6913229018492176,0.1692745376955903,88,212,309,2.409090909090909,1.4575471698113207,11.5564681724846,13,188,0,0,13,188,13,0.25673381620642827,0.34574468085106386,0.0,0.0,0.0,13.0,188.0,0.0,0.0031333245414927728,True
207663235,cmu-db/bustub,Relational,845,263,6,535,41,0.3112426035502958,0.6887573964497041,0.6331360946745562,50,56,72,1.12,1.2857142857142858,4.303901437371663,5,6,1,1,4,5,5,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,5.0,6.0,0.1,0.00032282874831821403,True
23013460,lsst/qserv,Relational,50,35,1,7,7,0.7,0.3,0.14,11,14,15,1.2727272727272727,1.0714285714285714,9.371663244353185,1,1,0,0,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,True
39519916,percona/percona-server-mongodb,Document,927,718,2,202,5,0.7745415318230853,0.2254584681769147,0.2179072276159654,31,34,53,1.096774193548387,1.5588235294117647,8.44079397672827,1,2,1,2,0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,True
17224514,ehcache/ehcache3,Key-value,174,95,13,40,26,0.5459770114942529,0.4540229885057471,0.2298850574712643,47,69,100,1.4680851063829787,1.4492753623188406,9.839835728952773,4,13,0,0,4,13,4,0.6094674556213018,0.7692307692307693,2.0,3.0,0.006802721088435374,6.0,16.0,0.0,0.0006572546142840282,True
31315021,Kinto/kinto,Document,3667,667,1858,399,743,0.1818925552222525,0.8181074447777474,0.1088082901554404,213,298,796,1.3990610328638498,2.671140939597316,8.843258042436688,37,1858,0,0,37,1858,37,0.06214826410332767,0.1566200215285253,0.0,0.0,0.0,37.0,1858.0,0.0,0.005878021163076603,True
432844875,orioledb/orioledb,"Object Oriented,Relational",839,735,7,81,16,0.8760429082240763,0.1239570917759237,0.0965435041716328,192,330,480,1.71875,1.4545454545454546,2.086242299794661,3,7,0,0,3,7,3,0.3877551020408163,0.42857142857142855,1.0,1.0,0.003401360544217687,4.0,8.0,0.0,0.0004714016109244936,True
606433492,chdb-io/chdb,Relational,592,200,67,148,177,0.3378378378378378,0.6621621621621622,0.25,88,195,376,2.215909090909091,1.928205128205128,0.8432580424366872,38,67,6,20,32,47,38,0.07061706393406104,0.208955223880597,1.0,12.0,0.003401360544217687,38.0,79.0,0.06258890469416785,0.0033524450176377588,True
3788366,openlink/virtuoso-opensource,Document,511,163,18,236,94,0.3189823874755381,0.6810176125244618,0.461839530332681,94,228,435,2.425531914893617,1.9078947368421053,11.775496235455169,11,18,1,1,10,17,11,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,11.0,18.0,0.0,0.0015713387030816452,True
344711168,IceFireDB/IceFireDB,Key-value,1800,276,733,551,240,0.1533333333333333,0.8466666666666667,0.3061111111111111,244,275,759,1.1270491803278688,2.76,2.8199863107460645,11,733,1,6,10,727,11,0.7929159167598816,0.8894952251023193,0.0,0.0,0.0,11.0,733.0,0.0,0.001122547162945703,True
551374215,cozodb/cozo,Relational,315,157,21,74,63,0.4984126984126984,0.5015873015873016,0.2349206349206349,66,114,162,1.7272727272727273,1.4210526315789471,1.2101300479123889,15,21,3,3,12,18,15,0.07936507936507935,0.14285714285714285,2.0,3.0,0.006802721088435374,16.0,24.0,0.058333333333333334,0.0016998617771825262,True
393235957,risinglightdb/risinglight,Relational,775,119,6,145,505,0.1535483870967741,0.8464516129032258,0.1870967741935484,43,69,83,1.6046511627906976,1.2028985507246377,2.3983572895277208,5,6,1,1,4,5,5,0.22222222222222227,0.3333333333333333,2.0,2.0,0.006802721088435374,7.0,8.0,0.14285714285714285,0.0007932232352722234,True
28738447,apache/kylin,"Key-value,Relational",2844,32,7,2772,33,0.0112517580872011,0.9887482419127988,0.9746835443037974,93,201,2770,2.161290322580645,13.781094527363184,8.988364134154688,4,7,1,1,3,6,4,0.30612244897959184,0.42857142857142855,0.0,0.0,0.0,4.0,7.0,0.0,8.550610229019125e-06,True
91715647,gnocchixyz/gnocchi,Relational,667,334,24,103,206,0.5007496251874063,0.4992503748125937,0.1544227886056971,67,143,247,2.1343283582089554,1.7272727272727273,6.617385352498289,6,24,0,0,6,24,6,0.3263888888888889,0.4166666666666667,0.0,0.0,0.0,6.0,24.0,0.0,0.0026342889410789975,True
125234630,danielealbano/cachegrand,Key-value,1187,304,16,852,15,0.2561078348778433,0.7438921651221567,0.7177759056444819,92,134,880,1.4565217391304348,6.567164179104478,5.796030116358659,7,16,1,1,6,15,7,0.2265625,0.3125,0.0,0.0,0.0,7.0,16.0,0.09523809523809523,0.0004327012045868968,True
7502247,lealone/Lealone,Relational,130,91,16,16,7,0.7,0.3,0.123076923076923,31,58,82,1.870967741935484,1.4137931034482758,10.97330595482546,11,16,1,2,10,14,11,0.109375,0.1875,0.0,0.0,0.0,11.0,16.0,0.0,0.0012652623404384008,True
