source_project_id,target_project_id,weight,multiplicity,is_self_loop,source_is_seed,target_is_seed
334274271,636427565,1,1,False,True,False
334274271,637928904,6,6,False,True,False
334274271,64431348,1,1,False,True,False
334274271,645237,11,11,False,True,False
334274271,645922806,1,1,False,True,False
334274271,648111554,1,1,False,True,False
334274271,66030306,105,105,False,True,False
334274271,664873197,1,1,False,True,False
334274271,667517207,1,1,False,True,False
334274271,671133847,1,1,False,True,False
334274271,671825,1,1,False,True,False
334274271,672187135,1,1,False,True,False
334274271,67646563,1,1,False,True,False
334274271,677153316,1,1,False,True,False
334274271,678615763,1,1,False,True,False
334274271,68291529,90,90,False,True,False
334274271,68731208,1,1,False,True,False
334274271,688136681,2,2,False,True,False
334274271,688586835,858,858,False,True,False
334274271,6934395,1,1,False,True,True
334274271,695754575,1,1,False,True,False
334274271,699397588,1,1,False,True,False
334274271,700399518,3,3,False,True,False
334274271,706110337,1,1,False,True,False
334274271,714809540,5,5,False,True,False
334274271,724712,2,2,False,True,False
334274271,73967674,2,2,False,True,False
334274271,7691631,2,2,False,True,False
334274271,77308564,1,1,False,True,False
334274271,81598961,2,2,False,True,False
334274271,8413786,8,8,False,True,False
334274271,85294562,1,1,False,True,False
334274271,8544907,7,7,False,True,False
334274271,88962042,2,2,False,True,False
334274271,89026103,1,1,False,True,False
334274271,9156682,45,45,False,True,False
334274271,9384267,1,1,False,True,False
334274271,95247959,4,4,False,True,False
33745913,172491601,1,1,False,True,False
33745913,252523575,1,1,False,True,False
33745913,296070150,1,1,False,True,False
33745913,33745913,235,235,True,True,True
33745913,547279625,1,1,False,True,False
33745913,596668153,1,1,False,True,False
33745913,599938138,1,1,False,True,False
33745913,601599569,1,1,False,True,False
33745913,627720881,1,1,False,True,False
33745913,630562932,1,1,False,True,False
33745913,641028344,4,4,False,True,False
33745913,643985801,1,1,False,True,False
33745913,655426302,2,2,False,True,False
33745913,658917400,1,1,False,True,False
33745913,664913428,1,1,False,True,False
33745913,673829675,1,1,False,True,False
33745913,706668512,1,1,False,True,False
33745913,72628350,1,1,False,True,False
33745913,84088596,1,1,False,True,False
33745913,8804093,1,1,False,True,False
339993112,11225014,1,1,False,True,True
339993112,12712630,2,2,False,True,False
339993112,13855476,1,1,False,True,False
339993112,184304089,1,1,False,True,False
339993112,186904487,1,1,False,True,False
339993112,22478116,1,1,False,True,False
339993112,23096959,2,2,False,True,False
339993112,267024149,1,1,False,True,False
339993112,27051771,1,1,False,True,False
339993112,27576132,1,1,False,True,False
339993112,339993112,14027,14027,True,True,True
339993112,420838357,3,3,False,True,False
339993112,420854474,7,7,False,True,False
339993112,422205507,7,7,False,True,False
339993112,424470669,11,11,False,True,False
339993112,428931480,2,2,False,True,False
339993112,432887132,17,17,False,True,False
339993112,432922260,8,8,False,True,False
339993112,438203376,8,8,False,True,False
339993112,443233186,1,1,False,True,False
339993112,467348529,18,18,False,True,False
339993112,490111123,2,2,False,True,False
339993112,492529077,2,2,False,True,False
339993112,493544360,6,6,False,True,False
339993112,496855992,11,11,False,True,False
339993112,504134480,9,9,False,True,False
339993112,515524532,12,12,False,True,False
339993112,515987842,1,1,False,True,False
339993112,536463007,1,1,False,True,False
339993112,537394164,3,3,False,True,False
339993112,542452064,1,1,False,True,False
339993112,569267,1,1,False,True,False
339993112,588763142,17,17,False,True,False
339993112,591550077,4,4,False,True,False
339993112,60343988,3,3,False,True,False
339993112,604843489,3,3,False,True,False
339993112,605858652,4,4,False,True,False
339993112,647153226,1,1,False,True,False
339993112,659043387,1,1,False,True,False
339993112,66023605,1,1,False,True,False
339993112,673210244,4,4,False,True,False
339993112,701242255,1,1,False,True,False
339993112,719984336,5,5,False,True,False
339993112,720278827,1,1,False,True,False
339993112,7691631,1,1,False,True,False
339993112,80087836,2,2,False,True,True
339993112,88674404,1,1,False,True,False
339993112,96004375,2,2,False,True,False
341208515,341208515,2,2,True,True,True
341631350,101408117,3,3,False,True,False
341631350,102083576,1,1,False,True,False
341631350,1103607,2,2,False,True,False
341631350,11309795,6,6,False,True,False
341631350,121587063,1,1,False,True,False
341631350,145263040,1,1,False,True,False
341631350,148464499,1,1,False,True,False
341631350,149121954,10,10,False,True,False
341631350,151898169,1,1,False,True,False
341631350,161001,1,1,False,True,False
341631350,16556373,2,2,False,True,False
341631350,177139928,1,1,False,True,False
341631350,178017670,1,1,False,True,False
341631350,186765948,1,1,False,True,False
341631350,199488860,1,1,False,True,False
341631350,200437066,1,1,False,True,False
341631350,20248084,1,1,False,True,False
341631350,20300177,1,1,False,True,False
341631350,20773773,1,1,False,True,False
341631350,215638242,1,1,False,True,False
341631350,219035799,1,1,False,True,False
341631350,23206290,1,1,False,True,False
341631350,2740148,1,1,False,True,False
341631350,283187,1,1,False,True,False
341631350,294633672,5,5,False,True,False
341631350,302322,3,3,False,True,False
341631350,316738106,1,1,False,True,False
341631350,32184830,3,3,False,True,False
341631350,333867901,6,6,False,True,False
341631350,334274271,13,13,False,True,True
341631350,3407114,1,1,False,True,False
341631350,341374920,15,15,False,True,False
341631350,341631350,2782,2782,True,True,True
341631350,346315576,1,1,False,True,False
341631350,346904112,1,1,False,True,False
341631350,348871706,1,1,False,True,False
341631350,352933986,2,2,False,True,False
341631350,354090893,3,3,False,True,False
341631350,373315216,1,1,False,True,False
341631350,375736511,1,1,False,True,False
341631350,38973038,41,41,False,True,False
341631350,398105002,2,2,False,True,False
341631350,408725643,6,6,False,True,False
341631350,414909619,2,2,False,True,False
341631350,41943138,4,4,False,True,False
341631350,439124081,1,1,False,True,False
341631350,442430,1,1,False,True,False
341631350,4931095,2,2,False,True,False
341631350,49412556,2,2,False,True,True
341631350,496133440,1,1,False,True,False
341631350,50229487,16,16,False,True,True
341631350,507775,9,9,False,True,True
341631350,50904245,4,4,False,True,False
341631350,525098578,2,2,False,True,False
341631350,530754347,1,1,False,True,False
341631350,543133848,1,1,False,True,False
341631350,545702406,1,1,False,True,False
341631350,55072677,1,1,False,True,True
341631350,554411496,1,1,False,True,False
341631350,584714008,1,1,False,True,False
341631350,602128143,1,1,False,True,False
341631350,605020435,2,2,False,True,False
341631350,617988966,1,1,False,True,False
341631350,623010951,1,1,False,True,False
341631350,623177414,5,5,False,True,False
341631350,624829673,1,1,False,True,False
341631350,629673149,4,4,False,True,False
341631350,631805185,19,19,False,True,False
341631350,632173110,2,2,False,True,False
341631350,632852892,3,3,False,True,False
341631350,63809205,4,4,False,True,False
341631350,64122791,1,1,False,True,False
341631350,643590386,11,11,False,True,False
341631350,64974630,1,1,False,True,False
341631350,655999022,2,2,False,True,False
341631350,657139254,4,4,False,True,False
341631350,658064905,1,1,False,True,False
341631350,659936875,1,1,False,True,False
341631350,662292489,4,4,False,True,False
341631350,664306200,1,1,False,True,False
341631350,673419947,1,1,False,True,False
341631350,677181416,1,1,False,True,False
341631350,680247452,2,2,False,True,False
341631350,682834027,5,5,False,True,False
341631350,704252738,35,35,False,True,False
341631350,708197490,1,1,False,True,False
341631350,727806544,1,1,False,True,False
341631350,734496956,1,1,False,True,False
341631350,79317191,1,1,False,True,True
341631350,8372403,2,2,False,True,False
341631350,8373342,1,1,False,True,False
341631350,96011629,1,1,False,True,False
341631350,96431386,1,1,False,True,False
344711168,113512596,1,1,False,True,False
344711168,13628513,9,9,False,True,False
344711168,17192780,17,17,False,True,False
344711168,18413405,6,6,False,True,False
344711168,192624594,5,5,False,True,False
344711168,197814629,4,4,False,True,False
344711168,21488145,7,7,False,True,False
344711168,27576132,652,652,False,True,False
344711168,344711168,276,276,True,True,True
344711168,35529429,8,8,False,True,False
344711168,52034309,18,18,False,True,False
344711168,64404140,6,6,False,True,True
34533675,106310,2,2,False,True,False
34533675,11002815,14,14,False,True,False
34533675,11362278,2,2,False,True,False
34533675,113678275,1,1,False,True,False
34533675,113678408,1,1,False,True,False
34533675,121663790,2,2,False,True,False
34533675,123345344,1,1,False,True,False
34533675,124564425,1,1,False,True,False
34533675,1362764,1,1,False,True,False
34533675,14076122,1,1,False,True,False
34533675,14173176,13,13,False,True,False
34533675,17165658,2,2,False,True,True
34533675,1725199,1,1,False,True,False
34533675,17714713,5,5,False,True,False
34533675,190416463,2,2,False,True,False
34533675,192625525,1,1,False,True,False
34533675,192625955,2,2,False,True,False
34533675,196057608,2,2,False,True,False
34533675,197814629,4,4,False,True,False
34533675,202936427,1,1,False,True,False
34533675,20388420,2,2,False,True,False
34533675,215566462,1,1,False,True,False
34533675,216207542,1,1,False,True,False
34533675,2752522,2,2,False,True,False
34533675,288487894,1,1,False,True,False
34533675,2888818,1,1,False,True,False
34533675,302670797,1,1,False,True,False
34533675,3080628,7,7,False,True,False
34533675,32246828,5,5,False,True,False
34533675,323751403,1,1,False,True,False
34533675,33539450,1,1,False,True,False
34533675,338771983,3,3,False,True,False
34533675,34138622,1,1,False,True,False
34533675,34533675,495,495,True,True,True
34533675,34685800,1,1,False,True,False
34533675,391153869,2,2,False,True,False
34533675,404086694,4,4,False,True,False
34533675,423942690,1,1,False,True,False
34533675,4298283,5,5,False,True,False
34533675,4407129,2,2,False,True,True
34533675,495451270,1,1,False,True,False
34533675,49937981,1,1,False,True,False
34533675,50370190,1,1,False,True,False
34533675,516747253,1,1,False,True,False
34533675,56729247,1,1,False,True,False
34533675,59305491,1,1,False,True,False
34533675,5947247,1,1,False,True,False
34533675,599766045,1,1,False,True,False
34533675,601811994,1,1,False,True,False
34533675,60374819,1,1,False,True,False
34533675,6207167,1,1,False,True,False
34533675,635693873,1,1,False,True,False
34533675,640183,4,4,False,True,False
34533675,667764268,1,1,False,True,False
34533675,782679,1,1,False,True,False
34533675,792993396,2,2,False,True,False
34533675,79510167,1,1,False,True,False
34533675,85508223,1,1,False,True,False
34533675,858127,3,3,False,True,False
34533675,931135,1,1,False,True,False
345982729,404184160,1,1,False,True,False
346976717,100060912,1,1,False,True,False
346976717,102343794,1,1,False,True,False
346976717,105944401,1,1,False,True,True
346976717,114187903,1,1,False,True,True
346976717,123303402,1,1,False,True,False
346976717,1362490,7,7,False,True,False
346976717,159294525,1,1,False,True,False
346976717,18320947,1,1,False,True,False
346976717,1903522,1,1,False,True,False
346976717,20300177,12,12,False,True,False
346976717,205564111,8,8,False,True,False
346976717,22684655,11,11,False,True,False
346976717,22711503,1,1,False,True,False
346976717,23096959,1,1,False,True,False
346976717,2410676,2,2,False,True,False
346976717,24420506,1,1,False,True,False
346976717,24494032,1,1,False,True,True
346976717,249956697,4,4,False,True,False
346976717,283325,12,12,False,True,False
346976717,290227969,1851,1851,False,True,False
346976717,29759715,1,1,False,True,False
346976717,3060959,4,4,False,True,False
346976717,31197250,1,1,False,True,False
346976717,346976717,1201,1201,True,True,True
346976717,365099290,1,1,False,True,False
346976717,368135119,1,1,False,True,False
346976717,38829639,1,1,False,True,False
346976717,477896448,1,1,False,True,False
346976717,49086513,1,1,False,True,False
346976717,5695907,2,2,False,True,False
346976717,587234510,2,2,False,True,False
346976717,619008516,1,1,False,True,False
346976717,625900156,1,1,False,True,False
346976717,65711522,1,1,False,True,False
346976717,658518,5,5,False,True,False
346976717,674603270,1,1,False,True,False
346976717,71133469,7,7,False,True,False
346976717,724712,1,1,False,True,False
346976717,745749,27,27,False,True,False
346976717,75821432,1,1,False,True,False
346976717,81598961,1,1,False,True,False
34839383,2441517,1,1,False,True,False
34839383,34839383,16,16,True,True,True
349627612,150013328,1,1,False,True,True
349627612,167756292,1,1,False,True,False
349627612,220778874,1,1,False,True,False
349627612,249319182,2,2,False,True,False
349627612,349627612,72,72,True,True,True
349627612,354375556,1,1,False,True,False
349627612,381455151,1,1,False,True,False
349627612,384191524,1,1,False,True,False
349627612,465431114,1,1,False,True,False
349627612,491939640,1,1,False,True,False
349627612,497381787,2,2,False,True,False
349627612,525846885,1,1,False,True,False
349627612,724712,1,1,False,True,False
351806852,10744183,1,1,False,True,False
351806852,113100288,1,1,False,True,False
351806852,11599760,30,30,False,True,False
351806852,11939484,28,28,False,True,False
351806852,119419195,2,2,False,True,False
351806852,124802455,1,1,False,True,False
351806852,128529416,1,1,False,True,False
351806852,13238459,1,1,False,True,False
351806852,1325587,1,1,False,True,False
351806852,13258039,680,680,False,True,False
351806852,1362490,3,3,False,True,False
351806852,14367737,2,2,False,True,False
351806852,15437182,2,2,False,True,False
351806852,15500883,29,29,False,True,False
351806852,157919688,1,1,False,True,False
351806852,159005377,1,1,False,True,False
351806852,164354270,1,1,False,True,False
351806852,165289175,1,1,False,True,False
351806852,16994340,1,1,False,True,False
351806852,173055585,13,13,False,True,False
351806852,17527989,1,1,False,True,False
351806852,184128064,1,1,False,True,False
351806852,184286875,1,1,False,True,False
351806852,192925833,2,2,False,True,False
351806852,197814629,2,2,False,True,False
351806852,203132746,2,2,False,True,False
351806852,204033634,1,1,False,True,False
351806852,205262760,1,1,False,True,False
351806852,212936374,2,2,False,True,False
351806852,216283035,14,14,False,True,False
351806852,21946092,11,11,False,True,False
351806852,221058575,26,26,False,True,False
351806852,228908078,7,7,False,True,False
351806852,231824392,1,1,False,True,False
351806852,234727608,1,1,False,True,False
351806852,2410676,5,5,False,True,False
351806852,24130045,1,1,False,True,False
351806852,253290187,1,1,False,True,False
351806852,26850443,1,1,False,True,False
351806852,271913609,1,1,False,True,False
351806852,275993885,11,11,False,True,False
351806852,277852028,1,1,False,True,False
351806852,282179811,1,1,False,True,False
351806852,286973214,9,9,False,True,False
351806852,295544240,9,9,False,True,False
351806852,295810364,36,36,False,True,False
351806852,298533689,1,1,False,True,False
351806852,308027791,1,1,False,True,False
351806852,309689851,1,1,False,True,False
351806852,31180321,1,1,False,True,False
351806852,32193707,13,13,False,True,False
351806852,330478792,1,1,False,True,False
351806852,33832372,1,1,False,True,False
351806852,343429164,101,101,False,True,False
351806852,351806852,33235,33235,True,True,True
351806852,352436122,14,14,False,True,False
351806852,357284448,5,5,False,True,False
351806852,358067277,35,35,False,True,False
351806852,359952601,2,2,False,True,False
351806852,3698588,1,1,False,True,False
351806852,370668507,9,9,False,True,False
351806852,372172254,1,1,False,True,False
351806852,373163805,1,1,False,True,False
351806852,38505249,1,1,False,True,False
351806852,385426741,1,1,False,True,False
351806852,39107211,1,1,False,True,False
351806852,393159516,19,19,False,True,False
351806852,394929332,3,3,False,True,False
351806852,397776424,14,14,False,True,False
351806852,4069172,1,1,False,True,False
351806852,411442387,1,1,False,True,False
351806852,412132838,8,8,False,True,False
351806852,412240914,2,2,False,True,False
351806852,433805355,3,3,False,True,False
351806852,436025393,1,1,False,True,False
351806852,439348478,24,24,False,True,False
351806852,440338104,1,1,False,True,False
351806852,44781140,1,1,False,True,True
351806852,451562730,1,1,False,True,False
351806852,467205705,2,2,False,True,False
351806852,472775521,18,18,False,True,False
351806852,48491431,1,1,False,True,False
351806852,51740644,1,1,False,True,False
351806852,518574859,1,1,False,True,False
351806852,532317850,1,1,False,True,False
351806852,5362370,12,12,False,True,False
351806852,543114976,1,1,False,True,False
351806852,545901542,232,232,False,True,False
351806852,54980593,3,3,False,True,False
351806852,55077261,1,1,False,True,False
351806852,554148984,33,33,False,True,False
351806852,556353076,1,1,False,True,False
351806852,561476718,1,1,False,True,False
351806852,5682770,1,1,False,True,False
351806852,56994503,1,1,False,True,False
351806852,580128677,2,2,False,True,False
351806852,584083190,4,4,False,True,False
351806852,58707550,30,30,False,True,False
351806852,591309502,1,1,False,True,False
351806852,592950097,1,1,False,True,False
351806852,596892,1,1,False,True,False
351806852,609088397,3,3,False,True,False
351806852,611452224,2,2,False,True,False
351806852,611858623,1,1,False,True,False
351806852,614746444,12,12,False,True,False
351806852,616848199,1,1,False,True,False
351806852,619008516,1,1,False,True,False
351806852,631735243,1,1,False,True,False
351806852,634160972,6,6,False,True,False
351806852,63990206,10,10,False,True,False
351806852,642580244,1,1,False,True,False
351806852,646423,23,23,False,True,False
351806852,662533076,5,5,False,True,False
351806852,670333862,11,11,False,True,False
351806852,672830505,1,1,False,True,False
351806852,676469233,7,7,False,True,False
351806852,67836789,5,5,False,True,False
351806852,678995193,16,16,False,True,False
351806852,681638483,11,11,False,True,False
351806852,687985448,1,1,False,True,False
351806852,688546384,1,1,False,True,False
351806852,690130401,1,1,False,True,False
351806852,708945403,1,1,False,True,False
351806852,71948498,1,1,False,True,False
351806852,724712,51,51,False,True,False
351806852,74698620,1,1,False,True,False
351806852,81598961,1,1,False,True,False
351806852,8277372,1,1,False,True,False
351806852,8385616,1,1,False,True,False
351806852,83947552,3,3,False,True,False
351806852,84240850,1,1,False,True,True
351806852,84517704,2,2,False,True,False
351806852,88519607,2,2,False,True,False
351806852,90821930,1,1,False,True,False
351806852,9120526,1,1,False,True,False
351806852,91860126,22,22,False,True,False
351806852,927442,19,19,False,True,True
351806852,93163073,2,2,False,True,False
351806852,997338,4,4,False,True,False
357707809,100649664,77,77,False,True,False
357707809,100758341,9,9,False,True,False
357707809,127420809,20,20,False,True,False
357707809,1357199,10,10,False,True,False
357707809,139499718,30,30,False,True,False
357707809,140609832,1,1,False,True,False
357707809,141345580,43,43,False,True,False
357707809,143220272,35,35,False,True,False
357707809,14367737,1,1,False,True,False
357707809,146327667,2,2,False,True,False
357707809,15111821,1,1,False,True,False
357707809,15500883,45,45,False,True,False
357707809,155240458,2,2,False,True,False
357707809,164047061,1,1,False,True,False
357707809,164668916,22,22,False,True,False
357707809,170570699,1,1,False,True,False
357707809,17420913,6,6,False,True,False
357707809,177428838,1,1,False,True,False
357707809,18260583,7,7,False,True,False
357707809,184463891,1,1,False,True,False
357707809,187523334,1,1,False,True,False
357707809,189476904,14,14,False,True,False
357707809,192625955,11,11,False,True,False
357707809,192626254,12,12,False,True,False
357707809,197814629,22,22,False,True,False
357707809,199684110,19,19,False,True,False
357707809,200299178,22,22,False,True,False
357707809,201517171,1,1,False,True,False
357707809,20580498,2,2,False,True,False
357707809,208060770,1,1,False,True,False
357707809,22360263,22,22,False,True,False
357707809,22446506,62,62,False,True,False
357707809,22938893,1,1,False,True,False
357707809,230595891,1,1,False,True,False
357707809,23088740,16,16,False,True,False
357707809,23500865,1,1,False,True,False
357707809,2410676,35,35,False,True,False
357707809,241092383,32,32,False,True,False
357707809,241506979,1,1,False,True,False
357707809,24560307,13,13,False,True,False
357707809,24725038,47,47,False,True,False
357707809,252649194,1,1,False,True,False
357707809,2606873,19,19,False,True,False
357707809,260749683,4,4,False,True,False
357707809,27890669,59,59,False,True,False
357707809,287743349,21,21,False,True,False
357707809,288485773,17,17,False,True,False
357707809,288487894,19,19,False,True,False
357707809,290916665,1,1,False,True,False
357707809,295544240,20,20,False,True,False
357707809,296977951,19,19,False,True,False
357707809,298565987,28,28,False,True,False
357707809,30062547,35,35,False,True,False
357707809,3060959,9,9,False,True,False
357707809,306769011,31,31,False,True,False
357707809,31315121,42,42,False,True,False
357707809,319459651,1,1,False,True,False
357707809,32363061,40,40,False,True,False
357707809,33832372,84,84,False,True,False
357707809,357284448,1,1,False,True,False
357707809,357707809,7721,7721,True,True,True
357707809,363245888,1,1,False,True,False
357707809,365244061,2,2,False,True,False
357707809,3678731,7,7,False,True,False
357707809,384403174,2,2,False,True,False
357707809,388881093,1,1,False,True,False
357707809,412240914,94,94,False,True,False
357707809,41473746,17,17,False,True,False
357707809,4463453,26,26,False,True,False
357707809,4542716,1,1,False,True,False
357707809,45721011,1,1,False,True,False
357707809,459025965,1,1,False,True,False
357707809,466498609,1,1,False,True,False
357707809,47065398,47,47,False,True,False
357707809,47371310,13,13,False,True,False
357707809,491802223,1,1,False,True,False
357707809,49412556,56,56,False,True,True
357707809,501776658,12,12,False,True,False
357707809,507414986,3,3,False,True,False
357707809,507775,1,1,False,True,True
357707809,510103717,3,3,False,True,False
357707809,512901698,1,1,False,True,False
357707809,52425435,4,4,False,True,False
357707809,527947052,1,1,False,True,False
357707809,528342545,9,9,False,True,False
357707809,534354967,17,17,False,True,False
357707809,536871914,19,19,False,True,False
357707809,53757700,22,22,False,True,False
357707809,558374870,1,1,False,True,False
357707809,56342508,1,1,False,True,False
357707809,57160728,1,1,False,True,False
357707809,574428026,1,1,False,True,False
357707809,610607251,1,1,False,True,False
357707809,618575799,36,36,False,True,False
357707809,619008516,1,1,False,True,False
357707809,635073227,7,7,False,True,False
357707809,638001891,2,2,False,True,False
357707809,671094317,1,1,False,True,False
357707809,67305738,2,2,False,True,False
357707809,67836789,229,229,False,True,False
357707809,68294628,56,56,False,True,False
357707809,69809097,5,5,False,True,False
357707809,701296964,1,1,False,True,False
357707809,71948498,1,1,False,True,False
357707809,724712,1,1,False,True,False
357707809,76214676,68,68,False,True,False
357707809,76978254,1,1,False,True,False
357707809,77338532,1,1,False,True,False
357707809,84517704,28,28,False,True,False
357707809,86367047,1,1,False,True,False
357707809,8643296,1,1,False,True,False
357707809,93757589,13,13,False,True,False
357707809,94702898,85,85,False,True,False
357707809,95902102,21,21,False,True,False
357707809,9801644,1,1,False,True,False
358917318,101767772,46,46,False,True,False
358917318,120538653,94,94,False,True,False
358917318,124802455,16,16,False,True,False
358917318,13124802,5,5,False,True,True
358917318,136510559,3,3,False,True,False
358917318,138754790,12,12,False,True,True
358917318,144751911,11,11,False,True,False
358917318,144752087,5,5,False,True,False
358917318,149355527,1,1,False,True,False
358917318,155119796,4,4,False,True,False
358917318,155286170,1,1,False,True,False
358917318,160615620,2,2,False,True,False
358917318,161681291,3,3,False,True,False
358917318,164047061,2,2,False,True,False
358917318,16563587,2,2,False,True,True
358917318,17165658,9,9,False,True,True
358917318,174381831,1,1,False,True,False
358917318,17527989,1,1,False,True,False
358917318,17559913,1,1,False,True,False
358917318,177139928,13,13,False,True,False
358917318,18210201,1,1,False,True,False
358917318,182849188,1,1,False,True,True
358917318,184128064,1,1,False,True,False
358917318,187042471,1,1,False,True,False
358917318,189476904,3,3,False,True,False
358917318,192625525,3,3,False,True,False
358917318,197814629,11,11,False,True,False
358917318,201517171,2,2,False,True,False
358917318,20188259,4,4,False,True,False
358917318,20587599,3,3,False,True,True
358917318,206459,3,3,False,True,False
358917318,20675635,3,3,False,True,False
358917318,21193524,1,1,False,True,False
358917318,223485832,61,61,False,True,False
358917318,22360263,8,8,False,True,False
358917318,22531552,2,2,False,True,False
358917318,22734848,21,21,False,True,False
358917318,230310173,3,3,False,True,False
358917318,23357588,2,2,False,True,False
358917318,24355992,2,2,False,True,False
358917318,253614369,2,2,False,True,False
358917318,258933250,3,3,False,True,False
358917318,26018608,1,1,False,True,False
358917318,263727855,4,4,False,True,False
358917318,26850443,4,4,False,True,False
358917318,27890669,7,7,False,True,False
358917318,282416261,1,1,False,True,False
358917318,289382944,3,3,False,True,False
358917318,290899681,1,1,False,True,False
358917318,29759715,1,1,False,True,False
358917318,302827809,1,1,False,True,True
358917318,30567707,1,1,False,True,False
358917318,320426156,1,1,False,True,False
358917318,326269244,1,1,False,True,False
358917318,336739753,3,3,False,True,False
358917318,343853530,2,2,False,True,False
358917318,358917250,381,381,False,True,False
358917318,358917318,12022,12022,True,True,True
358917318,359199097,1,1,False,True,False
358917318,359341902,1,1,False,True,False
358917318,359780596,17,17,False,True,False
358917318,367032142,1,1,False,True,False
358917318,367668551,1,1,False,True,False
358917318,368626599,4,4,False,True,False
358917318,369656460,1,1,False,True,False
358917318,375842397,1,1,False,True,False
358917318,380944275,3,3,False,True,False
358917318,388946490,1,1,False,True,True
358917318,401850253,23,23,False,True,False
358917318,403248238,1,1,False,True,False
358917318,403351442,1,1,False,True,False
358917318,40539602,1,1,False,True,False
358917318,409876755,5,5,False,True,False
358917318,410766005,2,2,False,True,False
358917318,411318591,2,2,False,True,False
358917318,412395318,1,1,False,True,False
358917318,420777439,1,1,False,True,False
358917318,42237038,1,1,False,True,False
358917318,433273516,54,54,False,True,False
358917318,438625184,1,1,False,True,False
358917318,442405131,1,1,False,True,False
358917318,447060287,2,2,False,True,False
358917318,447103949,1,1,False,True,False
358917318,451254817,1,1,False,True,False
358917318,453068084,1,1,False,True,True
358917318,454636702,1,1,False,True,False
358917318,466511672,6,6,False,True,False
358917318,479861850,1,1,False,True,False
358917318,480217156,15,15,False,True,True
358917318,483457655,84,84,False,True,False
358917318,494107715,13,13,False,True,False
358917318,496817075,7,7,False,True,True
358917318,498785517,7,7,False,True,False
358917318,502036013,3,3,False,True,False
358917318,507003245,1,1,False,True,False
358917318,5092588,1,1,False,True,False
358917318,510375115,9,9,False,True,True
358917318,512901698,23,23,False,True,False
358917318,513412912,4,4,False,True,False
358917318,513764614,7,7,False,True,False
358917318,51378283,1,1,False,True,False
358917318,515951203,14,14,False,True,False
358917318,516540438,6,6,False,True,False
358917318,51905338,12,12,False,True,False
358917318,51905353,10,10,False,True,False
358917318,520342705,1,1,False,True,False
358917318,52115335,5,5,False,True,False
358917318,526033780,1,1,False,True,False
358917318,527526335,1,1,False,True,False
358917318,52855516,1,1,False,True,False
358917318,534354967,3,3,False,True,False
358917318,5349565,6,6,False,True,True
358917318,536084262,1,1,False,True,False
358917318,536457941,21,21,False,True,False
358917318,548619478,1,1,False,True,False
358917318,557280711,2,2,False,True,False
358917318,557952665,1,1,False,True,False
358917318,560205109,1,1,False,True,False
358917318,564136837,1,1,False,True,False
358917318,584811128,1,1,False,True,False
358917318,586025558,1,1,False,True,False
358917318,586254338,4,4,False,True,False
358917318,587827277,1,1,False,True,False
358917318,594411134,1,1,False,True,False
358917318,595446941,4,4,False,True,False
358917318,600058088,2,2,False,True,False
358917318,602576644,1,1,False,True,False
358917318,609628254,6,6,False,True,False
358917318,612354784,1,1,False,True,False
358917318,613013255,1,1,False,True,False
358917318,619382345,1,1,False,True,False
358917318,621929252,2,2,False,True,False
358917318,623149777,1,1,False,True,False
358917318,626069118,4,4,False,True,False
358917318,626105373,1,1,False,True,False
358917318,627846703,3,3,False,True,False
358917318,628061501,1,1,False,True,False
358917318,636450938,2,2,False,True,False
358917318,637671184,2,2,False,True,False
358917318,638460245,1,1,False,True,False
358917318,644142125,1,1,False,True,False
358917318,646574805,2,2,False,True,False
358917318,654949237,1,1,False,True,False
358917318,659129670,1,1,False,True,False
358917318,659311942,3,3,False,True,False
358917318,660472817,1,1,False,True,False
358917318,660802589,1,1,False,True,False
358917318,664619356,5,5,False,True,False
358917318,667068215,1,1,False,True,False
358917318,667137404,1,1,False,True,False
358917318,668344211,2,2,False,True,False
358917318,668887052,2,2,False,True,False
358917318,675835930,10,10,False,True,False
358917318,675967478,1,1,False,True,False
358917318,676055846,1,1,False,True,False
358917318,67836789,10,10,False,True,False
358917318,679025373,4,4,False,True,False
358917318,681848059,1,1,False,True,False
358917318,68294628,7,7,False,True,False
358917318,689097319,1,1,False,True,False
358917318,690126042,3,3,False,True,False
358917318,690689043,1,1,False,True,False
358917318,692609224,3,3,False,True,False
358917318,697944531,1,1,False,True,False
358917318,701260245,3,3,False,True,False
358917318,704583797,2,2,False,True,False
358917318,705719368,2,2,False,True,False
358917318,713331229,3,3,False,True,False
358917318,71822014,1,1,False,True,False
358917318,724712,9,9,False,True,False
358917318,731843084,1,1,False,True,False
358917318,76978254,1,1,False,True,False
358917318,771374991,1,1,False,True,False
358917318,80964373,2,2,False,True,False
358917318,87238466,5,5,False,True,False
358917318,91151442,6,6,False,True,False
358917318,927442,3,3,False,True,True
358917318,94262864,30,30,False,True,False
358917318,94702898,1,1,False,True,False
358917318,99919302,1,1,False,True,True
371172777,371172777,21,21,True,True,True
372536760,100060912,1,1,False,True,False
372536760,105944401,1,1,False,True,True
372536760,114187903,1,1,False,True,True
372536760,155941061,1,1,False,True,False
372536760,159294525,1,1,False,True,False
372536760,187523334,1,1,False,True,False
372536760,1903522,1,1,False,True,False
372536760,223268020,1,1,False,True,False
372536760,22711503,1,1,False,True,False
372536760,23096959,1,1,False,True,False
372536760,24420506,1,1,False,True,False
372536760,24494032,3,3,False,True,True
