repo_id,repo_name,repo_name_used,i_pr_rec_cnt,repo_created_at,category_label,activity_count,evidence_filename,evidence_available,evidence_path,seed_boundary_reason
66783145,couchbase/couchbase-lite-core,couchbase/couchbase-lite-core,2174,2016-08-28T18:07:47Z,"Document,Key-value",2174,couchbase_couchbase-lite-core_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/couchbase_couchbase-lite-core_2023.csv,activity_threshold_and_frozen_evidence_available
84458512,RedisGraph/RedisGraph,RedisGraph/RedisGraph,2100,2017-03-09T15:37:25Z,Graph,2100,RedisGraph_RedisGraph_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/RedisGraph_RedisGraph_2023.csv,activity_threshold_and_frozen_evidence_available
442441933,mabel-dev/opteryx,mabel-dev/opteryx,1979,2021-12-28T11:27:22Z,"Object Oriented,Relational",1979,mabel-dev_opteryx_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/mabel-dev_opteryx_2023.csv,activity_threshold_and_frozen_evidence_available
7437073,apache/jena,apache/jena,1961,2013-01-04T08:00:32Z,RDF,1961,apache_jena_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/apache_jena_2023.csv,activity_threshold_and_frozen_evidence_available
13124802,influxdata/influxdb,influxdata/influxdb,1788,2013-09-26T14:31:10Z,"Wide column,Time Series",1788,influxdata_influxdb_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/influxdata_influxdb_2023.csv,activity_threshold_and_frozen_evidence_available
507829396,openGemini/openGemini,openGemini/openGemini,1753,2022-06-27T08:41:54Z,"Relational,Time Series",1753,openGemini_openGemini_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/openGemini_openGemini_2023.csv,activity_threshold_and_frozen_evidence_available
6650539,neo4j/neo4j,neo4j/neo4j,1697,2012-11-12T08:46:15Z,Graph,1697,neo4j_neo4j_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/neo4j_neo4j_2023.csv,activity_threshold_and_frozen_evidence_available
473235285,polarsignals/frostdb,polarsignals/frostdb,1678,2022-03-23T14:55:52Z,Wide column,1678,polarsignals_frostdb_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/polarsignals_frostdb_2023.csv,activity_threshold_and_frozen_evidence_available
528766495,TuGraph-family/tugraph-db,TuGraph-family/tugraph-db,1625,2022-08-25T08:46:43Z,Graph,1625,TuGraph-family_tugraph-db_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/TuGraph-family_tugraph-db_2023.csv,activity_threshold_and_frozen_evidence_available
660776503,paradedb/paradedb,paradedb/paradedb,1604,2023-06-30T20:21:47Z,"Object Oriented,Relational",1604,paradedb_paradedb_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/paradedb_paradedb_2023.csv,activity_threshold_and_frozen_evidence_available
170496871,gridgain/gridgain,gridgain/gridgain,1541,2019-02-13T11:31:35Z,Columnar,1541,gridgain_gridgain_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/gridgain_gridgain_2023.csv,activity_threshold_and_frozen_evidence_available
49670957,eclipse/rdf4j,eclipse/rdf4j,1501,2016-01-14T19:47:32Z,RDF,1501,eclipse_rdf4j_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/eclipse_rdf4j_2023.csv,activity_threshold_and_frozen_evidence_available
574588439,ytsaurus/ytsaurus,ytsaurus/ytsaurus,1450,2022-12-05T16:32:05Z,Document,1450,ytsaurus_ytsaurus_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/ytsaurus_ytsaurus_2023.csv,activity_threshold_and_frozen_evidence_available
291675222,hstreamdb/hstream,hstreamdb/hstream,1416,2020-08-31T09:42:17Z,Relational,1416,hstreamdb_hstream_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/hstreamdb_hstream_2023.csv,activity_threshold_and_frozen_evidence_available
29259281,filodb/FiloDB,filodb/FiloDB,1386,2015-01-14T18:35:32Z,,1386,filodb_FiloDB_2023.csv,False,,candidate_missing_frozen_evidence
385356389,vmware/splinterdb,vmware/splinterdb,1368,2021-07-12T19:10:28Z,Key-value,1368,vmware_splinterdb_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/vmware_splinterdb_2023.csv,activity_threshold_and_frozen_evidence_available
160999,apache/zookeeper,apache/zookeeper,1350,2009-03-27T15:41:56Z,Hierarchical,1350,apache_zookeeper_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/apache_zookeeper_2023.csv,activity_threshold_and_frozen_evidence_available
33745913,h2database/h2database,h2database/h2database,1330,2015-04-10T19:09:09Z,Relational,1330,h2database_h2database_2023.csv,True,data/github_osdb_data/repos_GH_CoRE_ref_node_agg_v2_identity_corrected/h2database_h2database_2023.csv,activity_threshold_and_frozen_evidence_available
