node_u,node_v,weight,directed_edge_count
141376301,488802963,3,1
141376301,6934395,1,1
141376301,77385607,5,1
141376301,81810486,3,1
14173176,206444,1,1
14173176,34533675,13,1
14173176,37285717,4,1
14173176,73235061,8,1
14212940,17165658,1,1
14212940,19961085,1,1
14212940,6358188,1,1
14281190,3786237,2,1
143220272,357707809,35,1
143220272,496817075,18,1
143328315,453068084,2,1
143328315,480217156,1,1
143436277,619008516,1,1
14367737,268163609,235,1
14367737,351806852,2,1
14367737,357707809,1,1
14367737,453068084,6,1
14367737,480217156,1,1
14367737,496817075,29,1
14367737,510375115,23,1
143867478,41986369,5,1
143867478,48833910,3,1
14509169,507775,3,1
14509169,60246359,1,1
14509169,6358188,1,1
1451352,25780780,6,1
1451352,714074,1,1
145156191,41986369,2,1
145156191,48833910,6,1
145434487,150954997,2,1
145434487,6838921,2,1
146327667,302827809,1,1
146327667,357707809,2,1
146327667,385634291,1,1
146327667,420965027,1,1
146327667,49412556,1,1
146327667,60246359,1,1
146459443,299510783,1,1
146459443,560704231,1,1
146459443,619008516,1,1
146459443,6934395,1,1
146459443,75821432,1,1
146575135,7437073,3,1
14696091,3786237,140,1
14696091,49876476,1,1
147963112,16563587,2,1
147963112,41349039,9,1
148087762,205564111,593,1
148087762,2410676,1,1
148087762,658518,1,1
14812739,44781140,1,1
14812739,60246359,4,1
14812739,92329433,1,1
148464499,19961085,1,1
148464499,341631350,1,1
149121954,160999,1,1
149121954,17165658,12,1
149121954,19961085,1,1
149121954,206444,1,1
149121954,2524488,2,1
149121954,31006158,4,1
149121954,334274271,6,1
149121954,341631350,10,1
149121954,388946490,1,1
149121954,507775,4,1
149121954,99919302,1,1
14934771,268163609,39,1
14934771,453068084,3,1
14934771,496817075,1,1
149824037,166515022,2,1
149824037,6358188,1,1
150013328,23405758,1,1
150013328,29197565,1,1
150013328,349627612,1,1
150013328,48833910,1,1
150013328,551374215,3,2
150013328,619008516,1,1
150013328,724712,3,1
15045751,208728772,1,1
15045751,220186120,1,1
15045751,268163609,1,1
15045751,422821402,1,1
15045751,453068084,1,1
15045751,6838921,1,1
150954997,15111821,5,1
150954997,16345015,1,1
150954997,17381605,1,1
150954997,177049645,1,1
150954997,177727591,1,1
150954997,18260583,7,1
150954997,184463891,1,1
150954997,185861173,1,1
150954997,18765044,3,1
150954997,192624594,32,1
150954997,19608522,1,1
150954997,196414933,3,1
150954997,197814629,13,1
150954997,200299178,35,1
150954997,20653934,6,1
150954997,215566462,6,1
150954997,22234992,1,1
150954997,224021526,1,1
150954997,22855240,8,1
150954997,23096959,14,1
150954997,2325298,1,1
150954997,252745692,1,1
150954997,259445878,1,1
150954997,2606873,10,1
150954997,27096595,13,1
150954997,27146054,1,1
150954997,27522241,1,1
150954997,27522271,7,1
