project_id,community_id,community_size
290871583,6,14
290899681,0,581
290916665,0,581
29094022,24,23
29102367,3,40
291038744,3,40
291130821,0,581
291153670,1,194
291308731,2,106
291474609,2,106
2915576,4,232
291570,3,40
291675222,32,153
291735249,0,581
29178282,1,194
291960479,2,106
29197565,0,581
292014229,0,581
292053394,1,194
29207621,13,823
29220333,3,40
2923236,10,28
292561501,2,106
29261473,4,232
292834673,4,232
292853702,2,106
29287955,0,581
292888939,8,12
2928944,3,40
2928948,7,72
2929393,6,14
29301872,7,72
2931111,14,109
29312746,4,232
29326047,0,581
29329884,5,802
293399774,0,581
293811116,21,66
293888925,10,28
294129886,18,10
294223530,8,12
294224347,8,12
2944302,9,23
294578325,23,25
294633672,6,14
294958663,23,25
295027737,0,581
295316675,1,194
29533139,5,802
29551708,0,581
295544240,0,581
295598569,1,194
295620416,19,453
295695288,16,71
295774370,18,10
295807341,13,823
295810364,9,23
295885135,3,40
295909370,1,194
296070150,3,40
296235125,2,106
296296855,4,232
296382547,1,194
296405219,4,232
296547184,15,234
296678196,13,823
296778170,7,72
296934024,0,581
296977951,0,581
297347284,4,232
297348383,3,40
29759715,4,232
297728481,8,12
297768162,3,40
297869437,11,84
297975339,3,40
298223290,3,40
298223552,3,40
298328,3,40
298439529,2,106
29845767,2,106
29849956,24,23
298533689,9,23
298565987,16,71
298726683,13,823
298763623,5,802
2988730,3,40
298920362,3,40
2992074,0,581
299220196,0,581
29923817,3,40
299240810,2,106
299276319,4,232
299510783,0,581
299603525,4,232
299907256,2,106
30004263,0,581
300200809,5,802
300290246,5,802
30030073,6,14
30062547,0,581
30071587,11,84
30072532,3,40
300726227,1,194
300752838,14,109
301573344,3,40
301695013,4,232
301727732,0,581
301742,10,28
301794968,2,106
30193977,17,85
30203935,10,28
30216244,4,232
302298095,5,802
302322,6,14
302670797,8,12
30270430,0,581
30272,5,802
302827809,0,581
302982238,5,802
30321994,5,802
303405208,0,581
303703887,18,10
3037278,6,14
303762301,13,823
3037907,3,40
303803422,16,71
30381877,1,194
30383208,8,12
3038937,1,194
30389634,2,106
303940930,0,581
303967701,3,40
30405191,5,802
304146787,23,25
304242794,5,802
3043048,1,194
30434289,1,194
304398999,3,40
304430669,4,232
304432822,4,232
304465394,0,581
30449481,14,109
304537599,2,106
305438763,5,802
305468604,0,581
305498835,1,194
305513242,30,783
305514104,30,783
30553392,3,40
305581149,2,106
30567707,0,581
306009386,0,581
306084295,0,581
3060959,13,823
30618733,1,194
306382967,5,802
30667298,0,581
30676648,3,40
306769011,16,71
30712202,5,802
307213173,12,32
307214458,5,802
3072629,15,234
30753733,11,84
30765938,1,194
307760976,16,71
308027791,0,581
308044189,5,802
3080628,1,194
30824101,6,14
30828052,5,802
308653481,1,194
3087541,2,106
309309464,4,232
30945132,1,194
309512982,3,40
309513886,0,581
30951894,9,23
309689851,9,23
31006158,6,14
310143368,3,40
310217738,0,581
310300394,5,802
310302823,3,40
310611,3,40
310666411,1,194
310873272,2,106
311293512,11,84
311344607,3,40
311682575,0,581
311701406,6,14
31180321,8,12
31185891,2,106
31197250,20,9
31228039,8,12
31261671,1,194
31261793,25,133
312851969,3,40
31288958,2,106
31290528,18,10
313068453,6,14
313091396,3,40
31315021,15,234
31315121,0,581
31323121,6,14
313250436,5,802
313347776,3,40
31339163,1,194
31358787,1,194
313731577,8,12
313801701,5,802
31432573,17,85
314337176,2,106
314384911,3,40
314442029,4,232
314641288,11,84
3148979,10,28
3149948,27,504
31504491,5,802
315520343,12,32
315538318,2,106
315591279,19,453
315885410,0,581
315928700,20,9
315929658,7,72
315990473,23,25
31619713,2,106
31629751,13,823
316556151,3,40
31663150,4,232
316690542,4,232
316738106,6,14
316761074,3,40
316803297,13,823
3168225,2,106
317173754,12,32
317234849,13,823
31728565,0,581
317655208,8,12
31772468,2,106
317755107,2,106
31792824,6,14
317940258,10,28
3180553,14,109
31806094,2,106
31830551,0,581
318328445,10,28
318476701,5,802
318608950,5,802
318660317,5,802
319035161,5,802
319059109,16,71
319168169,5,802
31927407,1,194
31933589,1,194
319459651,0,581
319463560,1,194
319572121,0,581
319701508,7,72
31976266,3,40
31986253,0,581
3199002,1,194
320135333,3,40
320146230,8,12
320426156,0,581
320542358,0,581
320929718,7,72
32097112,7,72
3211618,5,802
321270638,0,581
32135981,14,109
321386930,16,71
3214406,2,106
32184830,6,14
321853986,1,194
321908167,5,802
32193707,9,23
321938,1,194
321960447,6,14
322028429,0,581
322195640,12,32
322322404,13,823
322347496,4,232
32235223,4,232
32238354,24,23
32246828,1,194
322947344,20,9
323035550,0,581
323046430,6,14
3232106,25,133
323231688,0,581
323363286,0,581
323389945,4,232
323438715,0,581
32347104,4,232
32363061,0,581
323751403,1,194
3237873,5,802
323830219,7,72
323902156,0,581
324487461,1,194
324647622,18,10
324673283,0,581
324754415,0,581
32500369,0,581
325213317,1,194
325329172,2,106
325329184,2,106
325329228,2,106
325329294,2,106
325329322,2,106
32538871,3,40
325548909,4,232
32559774,0,581
325701502,20,9
325777713,1,194
32579343,0,581
325822007,1,194
326269244,0,581
326652944,0,581
326725339,2,106
326744856,3,40
327089870,2,106
327160294,2,106
327310511,16,71
32741886,13,823
327528642,5,802
327628682,19,453
32769228,8,12
327705279,18,10
32786829,18,10
327874458,2,106
32792022,3,40
32795118,6,14
3280270,27,504
32812675,3,40
328697653,5,802
32873313,5,802
3287453,1,194
328806334,2,106
32887098,0,581
3291848,3,40
329445418,0,581
329451761,15,234
329798491,21,66
330085907,1,194
330211847,0,581
330478792,9,23
330488939,0,581
330590745,3,40
330600696,0,581
330622921,12,32
330802289,2,106
331456036,8,12
33146014,15,234
33157169,1,194
331611849,1,194
331691688,1,194
331725162,2,106
331918284,3,40
33196459,0,581
3320710,0,581
33258973,19,453
332819751,2,106
332845154,4,232
3328856,11,84
333303663,0,581
333356226,1,194
33352201,2,106
333570243,1,194
333867901,6,14
334134772,4,232
33413850,4,232
334164334,12,32
3342055,5,802
334274271,7,72
334274317,7,72
33440467,1,194
33456236,0,581
334585300,4,232
335164964,0,581
335342,7,72
33539450,1,194
335671865,0,581
335786381,1,194
335831903,15,234
335846210,1,194
335983019,0,581
335991315,1,194
336150764,17,85
336170831,1,194
336256257,6,14
336298167,14,109
336431585,0,581
336739753,0,581
3370128,3,40
337259586,0,581
33745913,3,40
33753632,1,194
337713340,0,581
337897840,5,802
