metric,rank,value,cdf,ccdf
directed_cross_project_edge_weight,7168,4,0.7470557582073997,0.25304846274101095
directed_cross_project_edge_weight,7169,4,0.7471599791558103,0.25294424179260033
directed_cross_project_edge_weight,7170,4,0.7472642001042209,0.25284002084418966
directed_cross_project_edge_weight,7171,4,0.7473684210526316,0.25273579989577905
directed_cross_project_edge_weight,7172,4,0.7474726420010422,0.25263157894736843
directed_cross_project_edge_weight,7173,4,0.7475768629494528,0.2525273579989578
directed_cross_project_edge_weight,7174,4,0.7476810838978635,0.25242313705054714
directed_cross_project_edge_weight,7175,4,0.7477853048462741,0.2523189161021365
directed_cross_project_edge_weight,7176,4,0.7478895257946847,0.2522146951537259
directed_cross_project_edge_weight,7177,4,0.7479937467430954,0.2521104742053153
directed_cross_project_edge_weight,7178,4,0.7480979676915059,0.2520062532569046
directed_cross_project_edge_weight,7179,4,0.7482021886399166,0.251902032308494
directed_cross_project_edge_weight,7180,4,0.7483064095883273,0.2517978113600834
directed_cross_project_edge_weight,7181,4,0.7484106305367378,0.2516935904116727
directed_cross_project_edge_weight,7182,4,0.7485148514851485,0.2515893694632621
directed_cross_project_edge_weight,7183,4,0.7486190724335592,0.2514851485148515
directed_cross_project_edge_weight,7184,4,0.7487232933819697,0.25138092756644087
directed_cross_project_edge_weight,7185,4,0.7488275143303804,0.2512767066180302
directed_cross_project_edge_weight,7186,4,0.7489317352787911,0.2511724856696196
directed_cross_project_edge_weight,7187,4,0.7490359562272016,0.25106826472120897
directed_cross_project_edge_weight,7188,4,0.7491401771756123,0.25096404377279835
directed_cross_project_edge_weight,7189,4,0.7492443981240229,0.2508598228243877
directed_cross_project_edge_weight,7190,4,0.7493486190724336,0.25075560187597706
directed_cross_project_edge_weight,7191,4,0.7494528400208442,0.25065138092756645
directed_cross_project_edge_weight,7192,4,0.7495570609692548,0.25054715997915583
directed_cross_project_edge_weight,7193,4,0.7496612819176655,0.25044293903074516
directed_cross_project_edge_weight,7194,4,0.7497655028660761,0.25033871808233454
directed_cross_project_edge_weight,7195,4,0.7498697238144867,0.2502344971339239
directed_cross_project_edge_weight,7196,4,0.7499739447628974,0.2501302761855133
directed_cross_project_edge_weight,7197,4,0.7500781657113079,0.25002605523710264
directed_cross_project_edge_weight,7198,4,0.7501823866597186,0.24992183428869202
directed_cross_project_edge_weight,7199,4,0.7502866076081293,0.2498176133402814
directed_cross_project_edge_weight,7200,4,0.7503908285565398,0.24971339239187076
directed_cross_project_edge_weight,7201,4,0.7504950495049505,0.24960917144346015
directed_cross_project_edge_weight,7202,4,0.7505992704533612,0.2495049504950495
directed_cross_project_edge_weight,7203,4,0.7507034914017717,0.24940072954663886
directed_cross_project_edge_weight,7204,4,0.7508077123501824,0.24929650859822824
directed_cross_project_edge_weight,7205,4,0.7509119332985931,0.2491922876498176
directed_cross_project_edge_weight,7206,4,0.7510161542470036,0.24908806670140698
directed_cross_project_edge_weight,7207,4,0.7511203751954143,0.24898384575299634
directed_cross_project_edge_weight,7208,4,0.7512245961438249,0.24887962480458573
directed_cross_project_edge_weight,7209,4,0.7513288170922355,0.24877540385617508
directed_cross_project_edge_weight,7210,4,0.7514330380406462,0.24867118290776447
directed_cross_project_edge_weight,7211,4,0.7515372589890568,0.24856696195935382
directed_cross_project_edge_weight,7212,4,0.7516414799374674,0.2484627410109432
directed_cross_project_edge_weight,7213,4,0.7517457008858781,0.24835852006253256
directed_cross_project_edge_weight,7214,4,0.7518499218342887,0.24825429911412195
directed_cross_project_edge_weight,7215,4,0.7519541427826993,0.2481500781657113
directed_cross_project_edge_weight,7216,4,0.7520583637311099,0.24804585721730069
directed_cross_project_edge_weight,7217,4,0.7521625846795206,0.24794163626889004
directed_cross_project_edge_weight,7218,4,0.7522668056279312,0.24783741532047943
directed_cross_project_edge_weight,7219,4,0.7523710265763418,0.24773319437206878
directed_cross_project_edge_weight,7220,4,0.7524752475247525,0.24762897342365817
directed_cross_project_edge_weight,7221,4,0.7525794684731631,0.24752475247524752
directed_cross_project_edge_weight,7222,4,0.7526836894215737,0.2474205315268369
directed_cross_project_edge_weight,7223,4,0.7527879103699844,0.24731631057842626
directed_cross_project_edge_weight,7224,4,0.752892131318395,0.24721208963001565
directed_cross_project_edge_weight,7225,4,0.7529963522668056,0.247107868681605
directed_cross_project_edge_weight,7226,4,0.7531005732152163,0.24700364773319436
directed_cross_project_edge_weight,7227,4,0.7532047941636268,0.24689942678478374
directed_cross_project_edge_weight,7228,4,0.7533090151120375,0.2467952058363731
directed_cross_project_edge_weight,7229,4,0.7534132360604482,0.24669098488796248
directed_cross_project_edge_weight,7230,4,0.7535174570088587,0.24658676393955184
directed_cross_project_edge_weight,7231,4,0.7536216779572694,0.24648254299114122
directed_cross_project_edge_weight,7232,4,0.7537258989056801,0.24637832204273058
directed_cross_project_edge_weight,7233,4,0.7538301198540907,0.24627410109431996
directed_cross_project_edge_weight,7234,4,0.7539343408025013,0.24616988014590932
directed_cross_project_edge_weight,7235,4,0.7540385617509119,0.2460656591974987
directed_cross_project_edge_weight,7236,4,0.7541427826993226,0.24596143824908806
