node_u,node_v,weight,directed_edge_count
144752087,358917318,5,1
144952955,86868560,12,1
1450115,19961085,2,1
14509169,507775,3,1
1451352,25780780,6,1
145156191,41986369,2,1
145156191,48833910,6,1
145303551,3786237,3,1
145434487,150954997,2,1
145434487,6838921,2,1
145880460,79317191,2,1
145900295,77385607,18,1
14594941,17165658,3,1
145976381,6650539,2,1
146116598,198683574,2,1
14624255,507775,4,1
146327667,357707809,2,1
146459443,195927552,3,1
146459443,205966957,2,1
146459443,214361893,2,1
146459443,222364980,5,1
146459443,257145326,2,1
146459443,257933864,25,1
146459443,317173754,3,1
146459443,345321678,2,1
146459443,409808684,2,1
146459443,605568634,2,1
146575135,7437073,3,1
14696091,3786237,140,1
147069330,542714,4,1
147069989,17165658,4,1
147342506,507775,3,1
147963112,16563587,2,1
147963112,41349039,9,1
148087762,205564111,593,1
148087762,240151150,118,1
148087762,241268229,434,1
148087762,244496643,156,1
148087762,351019317,11,1
148087762,584963320,2,1
148087762,588973697,2,1
148087762,631258918,2,1
148087762,80311370,18,1
148087762,87362999,73,1
14812739,60246359,4,1
148137989,9342529,4,1
148253885,334274271,6,1
1483979,19961085,2,1
148666822,396856161,6,1
149026292,453068084,2,1
149121954,17165658,12,1
149121954,2524488,2,1
149121954,31006158,4,1
149121954,334274271,6,1
149121954,341631350,10,1
149121954,507775,4,1
14934771,268163609,39,1
14934771,453068084,3,1
149638165,30449481,8,1
149782046,99919302,5,1
149824037,166515022,2,1
150013328,166244463,2,1
150013328,360521076,2,1
150013328,437485701,3,1
150013328,469877060,4,1
150013328,551374215,2,1
150013328,593403754,2,1
150013328,645293852,2,1
150013328,650959196,7,1
150013328,724712,3,1
150154628,388946490,112,1
15062869,16563587,26,1
150954997,15111821,5,1
150954997,158756762,2,1
150954997,180155433,22,1
150954997,18260583,7,1
150954997,18765044,3,1
150954997,192624594,32,1
150954997,196414933,3,1
150954997,197814629,13,1
150954997,200299178,35,1
150954997,20653934,6,1
150954997,2113660,2,1
150954997,214266955,16,1
150954997,215566462,6,1
150954997,22855240,8,1
150954997,23096959,14,1
150954997,259626767,23,1
150954997,260488959,3,1
150954997,2606873,10,1
150954997,262521997,43,1
150954997,267161970,9,1
150954997,27096595,13,1
150954997,27522271,7,1
150954997,28233924,12,1
150954997,33258973,2,1
150954997,355253165,2,1
150954997,355636760,3,1
150954997,360735059,3,1
150954997,36653430,9,1
150954997,37326770,6,1
